103,6.467,6.603,5.577,1.836
206,167,1500,1.237,411.2,1.074,82.4,1.814,413.5,2.323,86.1,.736,409.9,-.1,77.5,259.6,73.3
103,6.36,6.432,5.33,1.057
103,6.78,6.773,5.496,-1.33
103,6.827,6.807,5.462,-2.683
206,167,1800,.301,415.4,5.822,61.39,.856,419,9.33,80.6,.017,411.6,1.496,46.76,243.2,73.7
103,6.665,6.589,5.229,-4.338
103,5.705,5.634,4.542,1.023
103,5.073,4.979,3.985,.262
206,167,2100,.23,415.2,4.581,60.48,.882,417.4,6.72,71.2,0,412.2,1.015,54.84,206.7,74.4
103,4.105,4.011,3.245,-.167
103,2.728,2.646,2.226,-.246
103,2.251,2.161,1.849,-.646
206,168,0,.617,410.7,.449,78.8,1.656,414.8,4.258,96.4,0,407.1,-2.243,56.91,35.85,74.9
103,1.316,.81,1.09,-1.979
103,.509,.494,.435,-3.406
103,.399,.419,.399,-3.849
206,168,300,3.111,404.1,-4.796,93.4,4.097,406.9,-2.294,96.2,1.194,401.5,-7.07,90.7,83,74.8
103,.119,.273,.286,-4.337
103,.154,.265,.278,-3.902
103,.363,.374,.374,-3.979
206,168,600,3.729,400.7,-7.03,89.6,4.382,401.5,-6.003,90.8,3.149,400.2,-7.74,88,84.6,75
103,.643,.68,.603,-3.658
103,1.158,1.224,1.031,-2.719
103,1.771,1.879,1.596,-1.343
206,168,900,4.611,400.4,-7.74,85.4,5.543,400.8,-6.21,88,2.88,400,-8.16,82.8,96.1,75.2
103,2.541,2.699,2.259,-.253
103,3.403,3.593,2.968,.799
103,4.28,4.421,3.665,1.507
206,168,1200,5.381,403.3,-5.87,81.8,5.869,405.8,-4.046,83,4.807,401,-7.58,80.3,106.8,75.2
103,5.188,5.305,4.31,.939
103,5.963,6.011,4.883,-.138
103,6.543,6.503,5.254,-.461
206,168,1500,4.201,407.9,-2.534,78.4,4.518,409.2,-1.524,81.3,3.77,406.1,-3.651,75.6,129.4,74.7
103,6.887,6.823,5.437,-.553
103,6.991,6.907,5.454,-.403
103,6.845,6.732,5.304,1.107
206,168,1800,3.019,409.8,-.997,72.9,3.743,410.6,-.583,75.3,2.311,409.2,-1.448,70.9,145.3,73.9
103,6.448,6.333,4.987,2.658
103,5.927,5.799,4.591,2.897
103,5.202,5.113,4.075,1.151
206,168,2100,1.644,411.2,-.341,73.6,2.863,413.5,.833,75.4,.419,409.5,-1.057,71.7,133.6,73.8
103,4.17,4.07,3.288,.01
103,3.227,3.14,2.579,-1.23
103,2.352,2.271,1.897,-2.22
206,169,0,1.944,407.5,-1.893,77,2.296,409.6,-1.314,80.5,1.389,405.3,-2.906,74.4,108.7,74
103,1.614,.757,1.306,-2.752
103,1.024,.968,.819,-3.72
103,.498,.51,.483,-4.451
206,169,300,3.039,403.1,-5.08,84.3,4.21,404.9,-3.189,86.2,2.205,401.6,-6.409,80.4,116.7,73.8
103,.125,.308,.316,-4.777
103,.159,.275,.281,-4.366
103,.328,.343,.332,-4.391
206,169,600,5.071,402.1,-6.398,79.4,7.14,403,-5.841,83.4,3.863,400.6,-7.29,76.2,125.5,73.6
103,.665,.707,.619,-4.248
103,1.071,1.137,.947,-3.414
103,1.693,1.802,1.489,-1.645
206,169,900,7.67,404.4,-5.034,76.3,8.63,405.4,-4.361,77.5,5.633,403.6,-5.67,74.5,123.8,74.1
103,2.438,2.596,2.12,-1.117
103,3.401,3.597,2.907,-1.465
103,4.317,4.482,3.662,-2.695
206,169,1200,8.28,406.8,-3.288,78.7,8.89,408.4,-2.01,79.9,7.13,405.5,-4.264,77.7,128.6,74.1
103,5.185,5.306,4.229,-3.301
103,5.966,6.027,4.763,-2.288
103,6.523,6.488,5.089,-1.476
206,169,1500,8.06,410.1,-.425,80.1,8.87,411.1,.54,81,7.28,408.7,-1.766,78.8,137,73.7
103,6.885,6.825,5.287,-.238
103,6.988,6.911,5.294,1.275
103,6.879,6.778,5.105,3.978
206,169,1800,6.886,412.1,1.55,79.1,7.51,412.9,2.291,82.6,5.576,411.3,.631,75,134,73.8
103,6.624,6.524,4.861,6.207
103,6.291,6.187,4.613,6.583
103,5.902,5.852,4.368,5.882
206,169,2100,6.661,413,2.383,78.1,7.85,413.2,2.564,78.9,5.409,412.7,2.174,76.5,133.1,73.4
103,4.514,4.439,3.321,3.118
103,3.352,3.276,2.449,1.048
103,2.37,2.295,1.706,-.516
206,170,0,7.86,412.3,1.933,77.9,8.17,412.7,2.233,78.8,7.42,411.7,1.356,76.4,133.3,74
103,1.608,.77,1.139,-1.567
103,1.028,.981,.738,-3.235
103,.522,.538,.455,-4.361
206,170,300,8.94,410.2,.032,74.9,10.29,411.6,1.18,77.6,8.07,409,-1.073,73.2,128,74.3
103,.15,.287,.258,-4.588
103,.269,.353,.3,-3.511
103,.262,.284,.229,-3.353
206,170,600,9.1,408.7,-1.373,72.3,9.64,409.2,-1.011,73.3,8.69,408.1,-1.981,71.1,127.6,74.8
103,.514,.553,.436,-2.637
103,1.159,1.228,.966,-2.228
103,1.679,1.784,1.434,-1.462
206,170,900,9.94,408.6,-1.562,70.8,10.5,409.1,-1.087,71.6,9,408.1,-2.029,69.98,118.6,76
103,2.447,2.605,2.072,-.834
103,3.255,3.443,2.703,-.639
103,4.189,4.351,3.416,-.328
206,170,1200,10.27,409.5,-.861,70.7,10.87,410.6,.023,71.3,9.48,408.7,-1.541,70.2,123.5,76.4
103,5.12,5.242,4.04,-.446
