site,year,month,day,abc,SH1,SH2,Wz1,Wz2,THz1,THz2,ErrorW,ErrorTH
DY2,2018,05,20, 16 00 20,2.861,3.404,1.907,3.172,1.741,3.061,0.044,0.012
