site,year,month,day,abc,SH1,SH2,Wz1,Wz2,THz1,THz2,ErrorW,ErrorTH
DY2,2013,05,22, 10 14 09,4.167,4.392,4.539,5.840,3.918,5.090,0.098,0.032
