site,year,month,day,abc,SH1,SH2,Wz1,Wz2,THz1,THz2,ErrorW,ErrorTH
DY2,2016,05,19, 22 01 37,1.955,2.646,1.852,3.011,1.575,2.534,0.126,0.075
