site,year,month,day,abc,SH1,SH2,Wz1,Wz2,THz1,THz2,ErrorW,ErrorTH
DY2,2011,05,29, 15 13 18,3.563,4.198,3.627,4.781,3.255,4.247,0.113,0.049
