t0,t1,variable,flag,comment,URL_graphic

2007-09-02T00:00:00+00:00,2008-05-08T00:00:00+00:00,TA1,CHECKME,Manually flagged by bav,
2007-09-02T00:00:00+00:00,2008-05-08T00:00:00+00:00,TA2,CHECKME,Manually flagged by bav,
2007-09-02T00:00:00+00:00,2008-05-08T00:00:00+00:00,TA3,CHECKME,Manually flagged by bav,
2007-09-02T00:00:00+00:00,2008-05-08T00:00:00+00:00,TA4,CHECKME,Manually flagged by bav,

2007-09-02T00:00:00+00:00,2008-05-08T00:00:00+00:00,RH1,CHECKME,Manually flagged by bav,
2007-09-02T00:00:00+00:00,2008-05-08T00:00:00+00:00,RH2,CHECKME,Manually flagged by bav,

2010-10-01T00:00:00+00:00,2011-05-04T00:00:00+00:00,RH1,NAN,Manually flagged by bav,
2010-10-01T00:00:00+00:00,2011-05-04T00:00:00+00:00,RH2,NAN,Manually flagged by bav,
2010-10-01T00:00:00+00:00,2012-05-04T00:00:00+00:00,TA2,CHECKME,Manually flagged by bav,
2010-10-01T00:00:00+00:00,2011-06-05T00:00:00+00:00,TA4,CHECKME,Manually flagged by bav,
2010-10-01T00:00:00+00:00,2011-06-05T00:00:00+00:00,TA3,CHECKME,Manually flagged by bav,
2013-10-01T00:00:00+00:00,2014-10-05T00:00:00+00:00,TA4,CHECKME,Manually flagged by bav,

2005-05-08T00:00:00+00:00,2005-05-08T21:00:00+00:00,HW2,NAN,Manually flagged by bav,
2011-09-06T00:00:00+00:00,2012-01-30T00:00:00+00:00,HW2,NAN,Manually flagged by bav,
2012-08-01T00:00:00+00:00,2012-08-13T00:00:00+00:00,HW2,NAN,Manually flagged by bav,
2015-08-24T00:00:00+00:00,2015-08-30T00:00:00+00:00,HW2,NAN,Manually flagged by bav,

2011-05-01T00:00:00+00:00,2011-06-01T00:00:00+00:00,HW1,NAN,Manually flagged by bav,
2011-09-09T00:00:00+00:00,2012-01-01T00:00:00+00:00,HW1,NAN,Manually flagged by bav,
2013-07-01T00:00:00+00:00,2013-08-01T00:00:00+00:00,HW1,NAN,Manually flagged by bav,

2011-08-16T00:00:00+00:00,2012-01-01T00:00:00+00:00,ISWR OSWR,NAN,Manually flagged by bav,

2010-07-19T00:00:00+00:00,2011-05-06T00:00:00+00:00,TA1 TA2 TA3 TA4 RH1 RH2 VW1 VW2 DW1 DW2 HW1 HW2 ISWR OSWR NR,NAN,Station fell,https://github.com/GEUS-Glaciology-and-Climate/GC-Net-level-1-data-processing/issues/118

1999-06-01T00:00:00+00:00,2001-06-01T00:00:00+00:00,^TS[^_]+$,CHECKME,Manually flagged by bav,
2003-06-01T00:00:00+00:00,,^TS[^_]+$,CHECKME,Manually flagged by bav,

