t0,t1,variable,flag,comment,URL_graphic
1999-02-07T00:00:00+00:00,1999-07-01T00:00:00+00:00,RH2,NAN,Manually flagged by bav,

1997-08-12T00:00:00+00:00,1997-10-01T00:00:00+00:00,TS1,NAN,Manually flagged by bav,
1997-08-12T00:00:00+00:00,1997-10-01T00:00:00+00:00,TS2,NAN,Manually flagged by bav,
1997-08-12T00:00:00+00:00,1997-10-01T00:00:00+00:00,TS3,NAN,Manually flagged by bav,
1997-08-12T00:00:00+00:00,1997-10-01T00:00:00+00:00,TS4,NAN,Manually flagged by bav,
1997-08-12T00:00:00+00:00,1997-10-01T00:00:00+00:00,TS5,NAN,Manually flagged by bav,
1997-08-12T00:00:00+00:00,1997-10-01T00:00:00+00:00,TS6,NAN,Manually flagged by bav,
1997-08-12T00:00:00+00:00,1997-10-01T00:00:00+00:00,TS7,NAN,Manually flagged by bav,
1997-08-12T00:00:00+00:00,1997-10-01T00:00:00+00:00,TS8,NAN,Manually flagged by bav,
1997-08-12T00:00:00+00:00,1997-10-01T00:00:00+00:00,TS9,NAN,Manually flagged by bav,
