t0,t1,variable,flag,comment,URL_graphic
1997-05-21T00:00:00+00:00,1998-07-01T00:00:00+00:00,TA3,CHECKME,Manually flagged by bav,

2017-11-17T00:00:00+00:00,2018-02-23T00:00:00+00:00,HW1,CHECKME,Manually flagged by bav,
2018-11-10T00:00:00+00:00,2019-06-09T00:00:00+00:00,HW1,CHECKME,Manually flagged by bav,
2017-12-17T00:00:00+00:00,2018-02-19T00:00:00+00:00,HW2,CHECKME,Manually flagged by bav,
2018-11-20T00:00:00+00:00,2019-04-09T00:00:00+00:00,HW2,CHECKME,Manually flagged by bav,


2010-05-18T00:00:00+00:00,2022-01-01T00:00:00+00:00,TS1,CHECKME,Manually flagged by bav,
2010-05-18T00:00:00+00:00,2022-01-01T00:00:00+00:00,TS2,CHECKME,Manually flagged by bav,
2010-05-18T00:00:00+00:00,2022-01-01T00:00:00+00:00,TS3,CHECKME,Manually flagged by bav,
2010-05-18T00:00:00+00:00,2022-01-01T00:00:00+00:00,TS4,CHECKME,Manually flagged by bav,
2010-05-18T00:00:00+00:00,2022-01-01T00:00:00+00:00,TS5,CHECKME,Manually flagged by bav,
2010-05-18T00:00:00+00:00,2022-01-01T00:00:00+00:00,TS6,CHECKME,Manually flagged by bav,
2010-05-18T00:00:00+00:00,2022-01-01T00:00:00+00:00,TS7,CHECKME,Manually flagged by bav,
2010-05-18T00:00:00+00:00,2022-01-01T00:00:00+00:00,TS8,CHECKME,Manually flagged by bav,
2010-05-18T00:00:00+00:00,2022-01-01T00:00:00+00:00,TS9,CHECKME,Manually flagged by bav,
2010-05-18T00:00:00+00:00,2022-01-01T00:00:00+00:00,TS10,CHECKME,Manually flagged by bav,
1999-05-01T00:00:00+00:00,1999-05-15T00:00:00+00:00,TS1,CHECKME,Manually flagged by bav,
1999-05-01T00:00:00+00:00,1999-05-15T00:00:00+00:00,TS2,CHECKME,Manually flagged by bav,
1999-05-01T00:00:00+00:00,1999-05-15T00:00:00+00:00,TS3,CHECKME,Manually flagged by bav,
1999-05-01T00:00:00+00:00,1999-05-15T00:00:00+00:00,TS4,CHECKME,Manually flagged by bav,
1999-05-01T00:00:00+00:00,1999-05-15T00:00:00+00:00,TS5,CHECKME,Manually flagged by bav,
1999-05-01T00:00:00+00:00,1999-05-15T00:00:00+00:00,TS6,CHECKME,Manually flagged by bav,
1999-05-01T00:00:00+00:00,1999-05-15T00:00:00+00:00,TS7,CHECKME,Manually flagged by bav,
1999-05-01T00:00:00+00:00,1999-05-15T00:00:00+00:00,TS8,CHECKME,Manually flagged by bav,
1999-05-01T00:00:00+00:00,1999-05-15T00:00:00+00:00,TS9,CHECKME,Manually flagged by bav,
1999-05-01T00:00:00+00:00,1999-05-15T00:00:00+00:00,TS10,CHECKME,Manually flagged by bav,
