t0,t1,variable,flag,comment,URL_graphic
2000-10-01T00:00:00+00:00,2010-01-01T00:00:00+00:00,P,CHECKME,Manually flagged by bav,

1996-01-01T00:00:00+00:00,1999-06-01T00:00:00+00:00,TA4,CHECKME,Manually flagged by bav,
2010-05-01T00:00:00+00:00,2011-06-01T00:00:00+00:00,TA4,CHECKME,Manually flagged by bav,

1996-01-01T00:00:00+00:00,1999-06-01T00:00:00+00:00,RH2,CHECKME,Manually flagged by bav,
2010-05-01T00:00:00+00:00,2011-06-01T00:00:00+00:00,RH2,CHECKME,Manually flagged by bav,

2008-06-05T00:00:00+00:00,2021-01-01T00:00:00+00:00,TS2,CHECKME,Manually flagged by bav,
2008-06-05T00:00:00+00:00,2021-01-01T00:00:00+00:00,TS3,CHECKME,Manually flagged by bav,
2008-06-05T00:00:00+00:00,2021-01-01T00:00:00+00:00,TS4,CHECKME,Manually flagged by bav,
2008-06-05T00:00:00+00:00,2021-01-01T00:00:00+00:00,TS5,CHECKME,Manually flagged by bav,
2008-06-05T00:00:00+00:00,2021-01-01T00:00:00+00:00,TS6,CHECKME,Manually flagged by bav,
2008-06-05T00:00:00+00:00,2021-01-01T00:00:00+00:00,TS7,CHECKME,Manually flagged by bav,
2008-06-05T00:00:00+00:00,2021-01-01T00:00:00+00:00,TS8,CHECKME,Manually flagged by bav,
2008-06-05T00:00:00+00:00,2021-01-01T00:00:00+00:00,TS9,CHECKME,Manually flagged by bav,
2008-06-05T00:00:00+00:00,2021-01-01T00:00:00+00:00,TS10,CHECKME,Manually flagged by bav,
1997-04-15T00:00:00+00:00,1997-06-05T00:00:00+00:00,TS7,CHECKME,Manually flagged by bav,
1997-04-15T00:00:00+00:00,1997-06-05T00:00:00+00:00,TS8,CHECKME,Manually flagged by bav,
1997-04-15T00:00:00+00:00,1997-06-05T00:00:00+00:00,TS9,CHECKME,Manually flagged by bav,
1997-04-15T00:00:00+00:00,1997-06-05T00:00:00+00:00,TS10,CHECKME,Manually flagged by bav,
2007-06-28T00:00:00+00:00,2007-07-05T00:00:00+00:00,TS4,CHECKME,Manually flagged by bav,
