t0, t1, variable, flag,comment, URL_graphic

2022-04-01T00:00:00+00:00, , TA3, NAN, buried?, https://github.com/GEUS-Glaciology-and-Climate/GC-Net-level-1-data-processing/issues/109
2022-04-01T00:00:00+00:00, , RH1, NAN, buried?, https://github.com/GEUS-Glaciology-and-Climate/GC-Net-level-1-data-processing/issues/109

2021-04-24T00:00:00+00:00, , HW2, NAN, buried?, 
2016-04-15T00:00:00+00:00, 2016-05-15T00:00:00+00:00, HW1, NAN, , 
2020-12-05T00:00:00+00:00, , HW1, NAN, buried?, 

2021-11-11T00:00:00+00:00, , VW1, NAN, buried?,https://github.com/GEUS-Glaciology-and-Climate/GC-Net-level-1-data-processing/issues/109
2021-11-11T00:00:00+00:00, , DW1, NAN, buried?,https://github.com/GEUS-Glaciology-and-Climate/GC-Net-level-1-data-processing/issues/109

2016-01-01T00:00:00+00:00, 2023-10-01T00:00:00+00:00, ISWR, NAN, No radiation sensor at E-GRIP,
2016-01-01T00:00:00+00:00, 2023-10-01T00:00:00+00:00, OSWR, NAN, No radiation sensor at E-GRIP,
