205,148,600,5.084,6.378,-3.551,90.6,5.936,6.644,-3.353,92.1,4.287,5.639,-4.08,89.1,127.9,74.3
103,.189,.153,-.124
103,.295,.242,-1.546
103,.906,.724,-.175
205,148,900,6.581,6.176,-3.756,87.4,7.12,6.574,-3.502,92.2,6.231,5.329,-4.163,85.3,141.6,73.3
103,1.336,1.082,.914
103,2.126,1.744,1.374
103,2.609,2.146,1.237
205,148,1200,5.588,7.6,-2.713,88.2,6.936,8.64,-1.727,92.7,4.861,6.193,-3.941,83.2,140.4,72.5
103,4.224,3.407,1.197
103,5.81,4.659,2.059
103,6.069,4.839,1.574
205,148,1500,5.877,8.78,-1.738,81.9,7.16,9.78,-.863,83.4,4.586,7.85,-2.532,80.5,145.2,71.1
103,6.626,5.269,2.532
103,6.455,5.134,3.329
103,6.652,5.309,4.145
205,148,1800,3.847,9.12,-1.33,82.5,5.227,10.01,-.503,91.1,2.535,6.797,-3.362,78.9,263.5,70.6
103,5.637,4.567,2.724
103,4.503,3.666,2.424
103,3.018,2.466,1.072
205,148,2100,1.985,6.622,-3.654,91.5,2.794,7.73,-2.629,93.1,1.544,5.284,-4.756,90.2,301.1,70.9
103,2.078,1.706,.641
103,2.461,2.005,1.242
103,1.26,1.035,.308
205,149,0,2.853,4.493,-5.337,93.2,3.797,5.596,-4.476,93.7,2.217,3.147,-6.354,92.9,302.8,70.9
103,.437,.366,-.115
103,.282,.238,-.06
103,.157,.136,-.13
205,149,300,3.45,1.82,-7.27,93.5,3.691,2.94,-6.512,93.7,3.062,.554,-8.18,93.1,294.6,71.2
103,.107,.093,-.29
103,.086,.075,-.343
103,.146,.127,-.324
205,149,600,2.529,-.45,-8.76,92.9,3.255,.277,-8.31,93.1,1.816,-1.108,-9.08,92.7,276.5,71.4
103,.233,.204,-.336
103,.466,.404,-.043
103,.614,.539,.001
205,149,900,1.631,-1.081,-8.89,92.6,2.258,.208,-7.95,92.8,.829,-1.489,-9.26,92.5,256,71.8
103,1.165,1.052,.278
103,2.631,2.284,1.75
103,3.262,2.743,2.037
205,149,1200,2.393,-.621,-7.69,91.1,2.878,.035,-6.826,92.3,1.222,-1.385,-8.73,89.5,238.3,72.4
103,4.802,4.023,3.977
103,5.338,4.501,3.106
103,5.529,4.718,.735
205,149,1500,2.217,1.259,-6.134,88.7,2.684,2.525,-4.953,89.8,1.389,.173,-6.677,88,240.9,72.7
103,5.529,4.719,.311
103,6.2,5.282,.837
103,6.835,5.828,.05
205,149,1800,3.068,1.404,-6.303,87.3,3.47,3.423,-4.811,88.7,2.511,.104,-7.37,86,235.7,73.5
103,6.033,5.143,-2.992
103,5.137,4.393,-7
103,3.872,3.309,-2.709
205,149,2100,2.362,.05,-7.09,86.6,3.181,1.105,-6.176,87.7,1.056,-1.59,-8.36,85.7,233.8,74.3
103,3.29,2.843,-6.13
103,2.465,2.166,-5.826
103,1.497,1.299,-1.561
205,150,0,1.63,-2.431,-9.36,87.5,2.379,.38,-7.14,89.3,.48,-5.226,-11.12,86.2,224.9,75.2
103,.793,.69,-1.173
103,.493,.43,-.955
103,.247,.217,-.828
205,150,300,1.456,-5.14,-11.56,90.4,2.207,-4.189,-11.18,90.8,.83,-5.714,-12.03,89.3,151.8,75.7
103,.162,.142,-.371
103,.117,.105,-.693
103,.124,.112,-.457
205,150,600,2.015,-6.462,-12.29,90.5,2.469,-5.128,-11.67,90.7,1.417,-8.42,-12.78,90.2,130.1,75.9
103,.247,.221,-.375
103,.451,.401,-.398
103,.907,.797,-.599
205,150,900,1.379,-3.667,-10.9,89.7,1.995,-2.529,-10.34,90.7,.742,-5.198,-11.62,86.4,172.7,75.7
103,1.508,1.317,-.414
103,2.318,2.019,-.044
103,3.453,2.966,-.473
205,150,1200,2.54,-1.337,-9.71,80.9,2.812,-.069,-8.88,84.8,2.163,-2.771,-10.47,75,184.7,75.9
103,4.475,3.829,-.2
103,5.434,4.629,.308
103,6.3,5.308,-1.33
205,150,1500,3.104,1.103,-8.02,71.2,4.343,1.903,-7.47,75.2,2.409,-.346,-8.96,69.01,148.2,75.5
103,6.644,5.617,-.983
103,6.708,5.667,.656
103,6.53,5.54,1.847
205,150,1800,5.249,.369,-8,71.4,5.802,.865,-7.81,72.1,4.348,.138,-8.16,70.5,140.7,74.8
103,6.111,5.223,1.983
103,5.472,4.733,.911
103,4.671,4.102,-.622
205,150,2100,4.552,-.027,-8.37,72.9,5.45,.691,-8.01,75.4,3.602,-.553,-8.5,71.5,124.9,72.5
103,3.772,3.385,-2.401
103,2.834,2.537,-3.517
103,1.94,1.74,-4.819
205,151,0,7.52,1.136,-7.43,75.1,8.01,1.971,-6.896,76,6.743,.035,-8.12,73.8,122.6,71.4
103,1.262,1.12,-4.965
103,.752,.682,-5.663
103,.437,.419,-4.131
205,151,300,7.29,-.254,-8.32,75.6,7.76,.658,-7.78,78.4,6.642,-1.281,-8.92,73.7,146.2,70.2
103,.135,.119,-2.245
103,.119,.104,-2.31
103,.121,.107,-4.049
205,151,600,7.9,.062,-8.1,79.1,8.87,1.074,-7.53,79.8,6.9,-.762,-8.72,78.5,144.4,70.5
103,.328,.285,-2.65
103,.77,.666,-3.24
103,1.097,.962,-2.663
205,151,900,9.07,-.878,-8.75,78.8,10.96,.416,-7.9,79.3,7.99,-1.94,-9.48,77.6,146.1,70.3
103,2.397,2.127,-3.012
103,3.4,2.944,-1.826
103,4.11,3.518,-.763
205,151,1200,10.07,1.227,-7.5,83.7,11.41,2.181,-6.955,91.5,8.88,-.035,-8.3,78.3,143.1,69.83
103,4.489,3.879,1.431
103,4.786,4.149,.981
103,4.834,4.2,.881
205,151,1500,10.06,3.601,-5.923,91.7,10.77,4.775,-4.958,92.2,9.2,2.458,-6.817,91.4,155.7,70.1
103,5.044,4.379,.66
103,5.845,5.124,.197
103,5.274,4.614,.657
205,151,1800,7.44,5.748,-4.226,91.9,9.07,6.434,-3.738,92.2,6.078,4.878,-4.812,91.5,186.4,71.5
103,5.162,4.506,.407
103,4.138,3.593,.808
103,3.373,2.914,.623
205,151,2100,6.73,6.546,-3.635,92.5,7.21,6.708,-3.468,93.8,6.276,6.26,-3.854,91.6,191.7,73.2
103,2.517,2.169,.797
103,1.684,1.46,.489
103,1.101,.958,.199
205,152,0,6.093,6.591,-3.558,94.1,6.763,6.641,-3.449,94.3,4.726,6.503,-3.67,93.8,175.7,76
103,.587,.513,-.006
103,.318,.279,-.05
103,.146,.129,-.077
205,152,300,5.966,6.579,-3.486,94.2,7.13,6.677,-3.41,94.3,4.742,6.469,-3.584,94.2,186.9,78.4
103,.072,.064,-.256
103,.061,.055,-.222
103,.099,.088,-.126
205,152,600,7.01,6.391,-3.661,94.1,7.58,6.608,-3.473,94.2,6.311,6.021,-3.994,94,209.6,81.8
103,.194,.171,-.101
103,.497,.431,-.001
103,.888,.768,.081
205,152,900,5.107,5.513,-4.388,93.8,6.633,6.367,-3.618,93.9,3.62,5.26,-4.681,93.6,181.2,84.4
103,1.406,1.216,-.018
103,2.029,1.76,-.124
103,2.792,2.434,-.405
205,152,1200,6.052,7.07,-3.282,93.4,6.667,7.4,-3.17,93.6,5.57,6.505,-3.565,93.1,201.2,86.6
103,3.412,2.994,-.679
103,4.079,3.575,-.848
103,4.684,4.105,-1.071
205,152,1500,4.739,7.27,-3.2,92.6,5.541,7.54,-3.011,93.1,4.212,7.02,-3.305,92,180.9,88.7
103,5.405,4.732,-.859
103,5.481,4.808,-.774
103,5.441,4.774,-.407
205,152,1800,3.745,7.52,-2.46,90.8,4.325,8.09,-1.967,91.9,3.18,7.12,-2.853,89.7,170.3,90.5
103,5.086,4.463,-.11
103,4.751,4.162,.369
103,3.551,3.109,.234
205,152,2100,4.221,8.73,-1.914,92.5,5.042,9.16,-1.666,93.4,2.942,8.36,-2.178,90.5,175.3,92.8
103,2.975,2.59,.045
103,1.899,1.653,-.854
103,1.401,1.216,-2.889
205,153,0,4.301,7.21,-2.519,93.2,5.024,8.36,-1.761,93.4,3.565,5.843,-3.55,92.9,156.7,94.5
103,.875,.761,-2.104
103,.349,.307,-1.473
103,.169,.15,-2.171
205,153,300,6.148,7.26,-2.512,92.7,7.03,7.71,-2.129,93.2,5.07,6.882,-2.69,92.4,155.5,95.9
103,.16,.14,-.473
103,.151,.132,-.436
103,.149,.131,-.369
205,153,600,7.26,6.949,-2.88,91.8,7.97,7.33,-2.44,92.3,6.638,6.331,-3.516,91.4,146.4,96.4
103,.188,.165,-.552
103,.617,.527,-1.632
103,1.635,1.391,-4.164
205,153,900,6.234,5.884,-3.687,91.9,6.939,7.2,-2.613,92.4,5.654,5.052,-4.308,91.5,159.2,96.5
103,1.442,1.247,-3.591
103,3.313,2.861,-3.929
103,4.197,3.614,-3.64
205,153,1200,6.309,8.55,-1.468,90.8,7.22,9.37,-.838,91.5,5.816,7.54,-2.339,90.4,155.8,96.3
103,5.047,4.325,-3.232
103,5.764,4.951,-2.946
103,6.276,5.409,-2.404
205,153,1500,5.979,10.56,.203,90,6.625,11.31,.893,90.5,5.436,9.65,-.643,89.6,151.9,95.8
103,6.567,5.649,-1.302
103,6.243,5.313,.487
103,6.084,5.086,3.677
205,153,1800,5.218,12,1.73,88.9,6.195,12.41,2.246,89.7,4.214,11.37,1.084,87.9,148.8,95
103,6.268,5.079,5.801
103,5.536,4.439,5.65
103,4.656,3.724,3.697
205,153,2100,2.465,13.13,2.806,87.3,3.823,13.7,3.1,88.1,1.377,12.22,2.061,85.8,151.8,94.4
103,3.78,3.04,1.56
103,2.889,2.336,-.998
103,2.065,1.657,-3.286
205,154,0,1.358,11.99,1.818,85.1,1.832,13.36,2.75,88.2,.544,9.39,.14,81,44.5,95.5
103,1.352,1.047,-4.557
103,.774,.587,-5.068
103,.356,.288,-5.099
205,154,300,2.969,5.469,-1.599,86.3,4.335,8.84,.161,91.3,1.897,2.179,-4.646,81.9,87.5,96.6
103,.141,.12,-4.502
103,.089,.076,-3.895
103,.133,.112,.159
205,154,600,3.674,3.143,-4.995,91.3,4.269,5.744,-3.463,91.9,3.044,1.072,-6.597,90.4,106.5,98.4
103,.244,.203,.512
103,.432,.359,.657
103,.79,.65,.754
205,154,900,2.136,7.47,-1.572,82.8,2.639,8.96,-.389,90.3,1.72,5.882,-3.103,79.1,105.6,100.9
103,1.362,1.103,1.145
103,2.653,2.113,.914
103,3.351,2.651,2.154
205,154,1200,1.772,11.63,1.182,78.2,2.152,14.41,2.637,80.2,1.329,9.23,-.266,75.5,177.3,102.8
103,3.987,3.151,2.087
103,5.302,4.187,2.301
103,6.155,4.781,2.265
205,154,1500,1.717,13.53,2.928,77,2.31,14.71,4.108,79,1.136,12.33,2.068,74.6,137.6,103.6
103,6.597,5.148,3.677
103,6.627,5.121,6.259
103,6.414,4.922,7.33
205,154,1800,2.204,12.87,2.978,78.4,2.431,13.34,3.432,79.4,1.87,12.42,2.685,77.3,126.3,104
103,6.032,4.629,7.07
103,5.431,4.189,5.915
103,4.695,3.651,4.254
205,154,2100,2.776,12.12,2.318,79.8,3.31,12.72,3.068,81,2.086,11.69,1.758,79.1,118.2,104.1
103,3.71,2.917,1.7
103,2.728,2.158,-.653
103,1.875,1.48,-2.146
205,155,0,3.843,10.94,1.034,80.7,4.372,11.62,1.701,82.3,3.236,9.84,-.079,80,108.9,104.4
103,1.351,1.044,-3.262
103,.682,.52,-4.279
103,.367,.288,-4.732
205,155,300,6.561,8.09,-1.749,79.6,7.93,9.77,-.192,82.2,4.949,6.293,-3.218,77.8,108.7,104
103,.177,.16,-4.728
103,.206,.176,-4.602
103,.291,.249,-4.702
205,155,600,8.73,4.977,-4.412,77.4,9.47,5.878,-3.579,78,7.81,4.186,-4.967,76.3,109.9,103.4
103,.511,.417,-4.276
103,1.06,.811,-3.544
103,1.692,1.337,-3.033
205,155,900,9.46,5.248,-4.168,76.3,9.92,6.159,-3.526,76.7,9.11,4.706,-4.56,75.7,98.1,103
103,2.441,1.954,-2.095
103,3.346,2.641,-.873
103,4.253,3.321,.728
205,155,1200,9.55,7.68,-2.189,72.8,10.24,9.2,-.848,76.1,8.88,6.021,-3.608,70.2,117.1,102.2
103,5.103,3.939,2.054
103,5.869,4.491,3.476
103,6.434,4.914,5.34
205,155,1500,7.69,11.29,1.217,67.43,8.89,12.5,2.57,70.2,6.646,9.41,-.643,64.72,125.6,101.1
103,6.417,4.891,5.837
103,6.752,5.096,7.52
103,7.24,5.405,9.95
205,155,1800,6.475,12.68,2.859,66.78,6.658,12.98,3.075,67.93,6.057,12.44,2.641,65.98,130.1,100.4
103,5.917,4.419,7.8
103,5.608,4.18,7.91
103,4.789,3.585,5.919
205,155,2100,5.968,12.55,2.875,69.83,6.851,12.91,3.118,75,4.779,11.83,2.329,67.53,124.3,99.4
103,3.903,2.953,3.081
103,3.004,2.292,.327
103,2.137,1.636,-2.003
205,156,0,5.321,11.25,1.768,73.5,6.066,12.49,2.831,76.1,4.396,10.16,.417,70.7,108.6,98.8
103,1.424,1.068,-3.458
103,.835,.618,-4.588
103,.405,.324,-5.094
205,156,300,6.064,8.07,-1.365,74,6.772,9.67,.08,75.3,5.291,6.501,-2.939,73.2,106.4,97.2
103,.19,.187,-5.116
103,.188,.161,-4.62
103,.273,.232,-4.629
205,156,600,7.09,5.952,-3.39,72.5,7.33,6.329,-3.136,73.3,6.699,5.639,-3.622,71.7,111.7,95.4
103,.552,.436,-4
103,1.078,.794,-3.016
103,1.702,1.293,-2.536
205,156,900,6.671,7.31,-2.215,73,7.26,9.69,-.045,73.7,5.895,6.021,-3.382,70.5,136.4,94.1
103,2.45,1.886,-1.463
103,3.329,2.52,-.099
103,4.255,3.185,1.522
205,156,1200,5.895,10.87,.921,70.6,6.839,12.13,1.831,73.2,5.028,9.48,-.26,67.11,213.9,93.1
103,5.069,3.765,2.937
103,5.793,4.269,4.565
103,6.325,4.639,6.436
205,156,1500,4.986,12.64,2.507,74.1,5.569,13.12,3.002,75.6,4.296,12.02,1.836,72.6,221.1,91.8
103,6.649,4.845,8.44
103,6.738,4.861,10.09
103,6.57,4.728,10.8
205,156,1800,3.29,13.02,3.205,75.7,4.518,13.52,3.335,76.9,2.623,12.67,3.095,74.1,258.5,91.1
103,6.159,4.447,10.35
103,5.561,4.049,8.88
103,4.803,3.542,6.464
205,156,2100,2.377,12.7,3.01,75.5,2.772,13.3,3.41,77.6,2.044,11.27,2.413,73.1,280.1,90.8
103,3.923,2.945,3.429
103,3.01,2.29,.563
103,2.156,1.648,-1.723
205,157,0,2.416,10.04,1.701,75,2.761,12,2.638,77.4,2.249,8.11,.154,73.6,235.4,90.4
103,1.443,1.083,-3.402
103,.858,.634,-4.674
103,.423,.341,-5.257
205,157,300,3.983,7,-2.008,82.1,5.13,7.94,-.265,83.8,2.784,6.327,-3.074,78.1,100.2,89.8
103,.197,.197,-5.56
103,.197,.171,-5.129
103,.29,.248,-5.085
205,157,600,6.031,4.929,-4.341,80.3,7.19,6.293,-3.208,82.2,5.119,4.117,-4.938,78.6,104.2,89.3
103,.575,.454,-4.397
103,1.107,.822,-3.435
103,1.726,1.331,-2.792
205,157,900,7.05,5.557,-3.887,76.7,7.57,6.746,-2.968,78.2,6.616,4.706,-4.627,75.4,107.8,89.3
103,2.482,1.943,-1.628
103,3.378,2.604,-.134
103,4.279,3.252,1.53
205,157,1200,7.16,8.55,-1.404,75.6,7.55,10.23,.044,76.2,6.727,6.815,-2.886,75,178.8,89
103,5.126,3.841,3.094
103,5.848,4.327,4.795
103,6.382,4.674,6.806
205,157,1500,6.652,11.49,1.276,76.5,7.07,12.22,2.171,77.2,6.03,10.41,.197,75.7,191.6,88.1
103,6.7,4.842,8.79
103,6.78,4.821,10.51
103,6.597,4.647,11.42
205,157,1800,5.568,12.58,2.758,77.6,6.185,12.93,3.122,78.2,4.748,12.19,2.208,76.9,193,87.8
103,6.198,4.363,11.11
103,5.562,3.944,9.49
103,4.777,3.429,6.992
205,157,2100,4.659,12.67,2.96,78.4,5.053,12.93,3.256,79.4,4.311,12.38,2.649,76.9,177.4,87.8
103,3.839,2.795,3.878
103,2.735,2.017,.727
103,2.087,1.548,-.951
205,158,0,4.429,11.64,1.862,80.4,4.832,12.48,2.764,83.1,4.03,10.7,.636,78.3,117.4,87.6
103,1.487,1.092,-2.923
103,.825,.597,-4.376
103,.281,.214,-4.504
205,158,300,4.741,9.69,-.15,81.5,5.763,10.77,.593,82.9,4.21,8.61,-1.036,80.3,143.7,88.4
103,.187,.143,-4.103
103,.209,.157,-3.899
103,.354,.267,-3.333
205,158,600,5.196,8.92,-1.084,82.2,5.73,9.51,-.515,83.2,4.5,8.3,-1.617,80.8,142.7,89.4
103,.602,.452,-3.166
103,.948,.697,-.981
103,1.608,1.18,-.017
205,158,900,4.691,9.38,-1.044,88.9,5.161,10.03,-.533,94.7,4.074,8.27,-1.862,83.7,162.7,90.4
103,1.603,1.189,1.765
103,1.923,1.446,2.035
103,2.627,1.972,2.25
205,158,1200,5.021,9.24,-1.671,94,5.587,9.54,-1.011,94.6,3.9,8.81,-2.388,93.6,205.1,91.2
103,2.869,2.181,1.417
103,3.169,2.368,1.813
103,3.925,2.84,2.603
205,158,1500,2.575,9.88,-1.335,92.7,3.745,10.74,.204,93.6,1.042,9.16,-2.269,91.2,326.6,90.7
103,4.332,3.12,2.835
103,4.329,2.999,2.325
103,3.45,2.44,1.028
205,158,1800,2.866,9.81,-.825,92.4,3.957,10.36,-.007,92.9,1.439,9.46,-1.199,91.5,103.3,89.4
103,4.066,2.873,2.485
103,3.292,2.361,2.22
103,3.484,2.454,3.708
205,158,2100,4.254,11.12,.604,92.1,5.037,11.4,.927,92.5,3.119,10.67,.098,91.8,179.1,88.2
103,2.348,1.697,2.151
103,1.494,1.098,1.041
103,1.076,.789,.426
205,159,0,4.884,10.24,-.306,92.1,5.711,10.71,.07,92.2,3.821,9.85,-.568,91.9,163.9,86.6
103,.748,.545,-.171
103,.441,.323,-.571
103,.252,.184,-.901
205,159,300,4.342,9.9,-.572,91.5,5.178,10.23,-.305,91.7,3.729,9.37,-1.011,91.3,158.2,84.8
103,.174,.127,-1.456
103,.146,.108,-.735
103,.205,.15,-.432
205,159,600,4.763,9.57,-.932,92.1,5.814,9.78,-.767,92.4,3.9,9.41,-1.025,91.6,170.7,83.3
103,.219,.164,-.459
103,.545,.4,-.425
103,.707,.525,.282
205,159,900,3.333,9.52,-.906,90.9,3.848,10.65,.063,92.1,2.636,8.71,-1.532,89.4,154.8,81.8
103,1.552,1.14,1.334
103,2.616,1.898,2.289
103,4.39,3.167,.971
205,159,1200,4.702,10.09,-.132,84.6,6.734,10.68,.443,89.5,2.381,9.47,-.826,79.8,141.9,80.1
103,5.206,3.741,-1.634
103,5.399,3.846,-1.04
103,5.923,4.212,1.892
205,159,1500,6.309,10.46,.04,80.9,7.19,11.36,.804,82.2,5.5,9.54,-.759,79.7,166.5,79.1
103,6.621,4.669,5.576
103,5.448,3.835,5.978
103,6.011,4.205,9.76
205,159,1800,4.241,11.67,1.382,84.1,5.397,12.25,1.937,86.3,2.53,10.81,.593,82.7,214,78.1
103,6.058,4.227,11.37
103,5.643,3.967,10.76
103,4.718,3.383,7.69
205,159,2100,1.972,12.25,1.636,85.5,2.304,12.76,2.102,87.1,1.609,11.48,1.282,83.6,163.4,77.6
103,3.865,2.838,4.719
103,2.963,2.214,1.555
103,2.118,1.598,-.613
205,160,0,2.169,9.75,.391,87.5,2.631,11.44,1.315,89.1,1.568,8.66,-.319,84.1,132.1,77.1
103,1.516,1.129,-1.681
103,.773,.57,-3.398
103,.467,.366,-4.223
205,160,300,4.367,8.3,-1.44,85.5,7.1,9.77,.101,89.1,2.144,6.949,-2.906,82.1,157.9,76.8
103,.21,.203,-4.995
103,.156,.132,-4.475
103,.146,.12,-4.526
205,160,600,7.48,5.379,-4.274,81.6,7.73,6.811,-3.083,82.3,6.89,4.601,-4.914,81.2,132.8,77.2
103,.378,.297,-3.942
103,.783,.587,-2.759
103,.825,.63,.665
205,160,900,6.96,6.47,-3.587,85.9,7.68,7.68,-2.603,87.8,6.271,4.498,-5.031,82.5,133.4,78.2
103,1.164,.892,.973
103,1.815,1.38,1.769
103,2.559,1.929,2.558
