9,96,172.208,5,16.4,16.6,-3.291,-0.712,-0.679,104.6,102.8,5.309,5.674,129.7,138.7,915.4,1.965,-5.023,-3.633,-2.16,0.452,-0.013,-0.71,-0.557,5.986,6.432,-3.499997E-2,3.499997E-2
9,96,172.25,6,21,21.4,-2.507,-0.864,-0.793,104.3,102.6,5.329,5.727,150.9,158.5,915.7,1.968,-5.108,-3.799,-2.374,0.437,-0.003,-0.855,-0.742,6.179,6.667,-3.199995E-2,3.199995E-2
9,96,172.292,7,32.6,33.2,-0.356,-0.935,-0.851,103.7,102.2,4.218,4.524,140.2,148.2,916.2,1.971,-5.179,-3.895,-2.501,0.45,0.025,-0.918,-0.818,5.032,5.444,-2.900004E-2,2.900004E-2
9,96,172.333,8,162.2,128.2,-34.547,-2.553,-2.342,98.4,98.3,3.8,4.147,113.4,121.6,916,1.97,-5.232,-3.98,-2.576,0.46,0.025,-2.322,-2.118,5.267,5.761,-2.999997E-2,2.999997E-2
9,96,172.375,9,259.6,214.2,-43.219,-3.934,-3.411,92.6,91.1,4.626,5.058,105,112.4,915.5,1.973,-5.262,-4.021,-2.604,0.517,0.061,-3.869,-3.551,5.4,5.847,-2.699995E-2,2.699995E-2
9,96,172.417,10,339.4,299.8,-38.669,-1.95,-1.539,89.2,82.9,6.296,6.792,114.4,122.3,914.9,1.975,-5.328,-4.112,-2.717,0.476,0.045,-2.305,-1.74,7.36,7.97,-2.499998E-2,2.499998E-2
9,96,172.458,11,409.4,382.8,-24.021,-1.132,-1.014,81.9,78.2,6.869,7.36,115.9,124.7,914.3,2.002,-5.377,-4.185,-2.774,0.438,0.036,-1.256,-0.876,7.28,7.77,2.000093E-3,-2.000093E-3
9,96,172.5,12,475.8,460.2,-4.835,-0.397,-0.252,79.6,77.4,6.964,7.47,114.2,122.6,913.9,2.015,-5.398,-4.206,-2.803,0.45,0.108,-0.256,-0.033,7.71,8.24,0.0150001,-0.0150001
9,96,172.542,13,535.2,538.6,-7.841,0.385,0.587,77.6,75.1,6.551,7.02,112,120.8,913.2,2.014,-5.417,-4.224,-2.829,0.449,0.276,0.66,0.836,7.22,7.78,1.399994E-2,-1.399994E-2
9,96,172.583,14,530.2,606.8,0.495,1.043,1.298,76.6,73.7,6.525,7,109.1,118.3,912.5,2.013,-5.418,-4.226,-2.821,0.464,0.454,1.339,1.552,7.51,8.04,1.300001E-2,-1.300001E-2
9,96,172.625,15,624.6,640.8,21.911,1.742,1.977,75.4,72.5,6.34,6.793,96.4,104.4,911.9,2.011,-5.448,-4.255,-2.836,0.432,0.604,2.07,2.308,7.32,7.73,1.099992E-2,-1.099992E-2
9,96,172.667,16,721.8,660,66.855,2.307,2.566,74.6,71.7,6.723,7.22,96.8,104.5,911,2.011,-5.478,-4.286,-2.874,0.281,0.609,2.647,2.908,7.4,7.95,1.099992E-2,-1.099992E-2
9,96,172.708,17,744,605.8,122.204,3.044,3.241,70.6,67.9,7.11,7.63,88.6,96.9,910,2.012,-5.52,-4.345,-2.931,0.01,0.783,3.374,3.64,7.76,8.34,1.200008E-2,-1.200008E-2
9,96,172.75,18,745,553.4,156.154,3.211,3.377,71.4,68.52,6.38,6.853,79.4,87.2,909.1,2.012,-5.527,-4.366,-2.931,-0.05,1.022,3.488,3.809,6.938,7.47,1.200008E-2,-1.200008E-2
9,96,172.792,19,724.8,511.6,163.762,3.508,3.702,70,67,6.667,7.17,76.1,84.8,908.1,2.015,-5.547,-4.373,-2.958,-0.147,1.14,3.774,4.12,7.14,7.74,0.0150001,-0.0150001
9,96,172.833,20,659.8,453,151.114,3.641,3.84,70.4,67.49,7.23,7.75,76.8,85.2,907,2.021,-5.556,-4.398,-2.959,-0.227,1.02,3.898,4.253,7.87,8.37,2.099991E-2,-2.099991E-2
9,96,172.875,21,573.6,389,128.765,3.553,3.77,71.9,68.89,6.457,6.972,79.9,88.7,906.3,2.024,-5.561,-4.409,-2.964,-0.262,0.819,3.81,4.172,7.16,7.66,2.399993E-2,-2.399993E-2
9,96,172.917,22,475.6,325.4,99.665,3.74,3.972,71.4,68.44,6.795,7.31,83.8,91.7,905.7,2.026,-5.564,-4.391,-2.96,-0.342,0.849,3.995,4.349,7.47,8.13,2.600002E-2,-2.600002E-2
9,96,172.958,23,364.6,250,61.986,3.252,3.508,75.5,72.7,6.138,6.631,93.5,101.5,904.8,2.031,-5.574,-4.421,-2.972,-0.432,0.632,3.54,3.825,7.56,8.15,0.0309999,-0.0309999
9,96,173,24,280.4,185.4,31.288,2.039,2.23,82.1,79.4,4.94,5.339,118.2,126.4,904.7,2.031,-5.574,-4.398,-2.912,-0.456,0.723,2.354,2.557,6.793,7.37,0.0309999,-0.0309999
9,96,173.042,1,156.8,104,-3.457,1.162,1.298,86.5,84,5.229,5.65,120.9,128.8,905,2.031,-5.584,-4.407,-2.877,-0.483,0.686,1.36,1.547,6.02,6.527,0.0309999,-0.0309999
9,96,173.083,2,91.6,65.8,-22.56,0.685,0.782,87.7,85.3,4.671,5.061,128.5,136.5,905.3,2.031,-5.569,-4.388,-2.871,-0.493,0.657,0.794,0.964,5.689,6.127,0.0309999,-0.0309999
9,96,173.125,3,56.4,41,-13.246,0.727,0.802,89.1,86.8,5.158,5.553,125.2,133.2,905.4,2.03,-5.588,-4.435,-2.905,-0.607,0.585,0.763,0.899,6.045,6.489,2.999997E-2,-2.999997E-2
9,96,173.167,4,24.6,17.8,-24.009,0.446,0.511,90.4,88.2,4.192,4.547,132.3,140.6,905.7,2.03,-5.624,-4.448,-2.942,-0.678,0.554,0.428,0.613,4.871,5.256,2.999997E-2,-2.999997E-2
9,96,173.208,5,20.6,15,-24.176,0.297,0.365,91.4,89.1,4.747,5.131,129,136.3,905.8,2.03,-5.632,-4.457,-2.948,-0.721,0.532,0.286,0.458,5.106,5.488,2.999997E-2,-2.999997E-2
9,96,173.25,6,31.8,22.8,-17.285,0.243,0.303,92.9,90.7,3.955,4.289,130.4,137.8,906,2.03,-5.648,-4.48,-2.939,-0.786,0.524,0.25,0.404,4.916,5.323,2.999997E-2,-2.999997E-2
9,96,173.292,7,36.6,26.2,-11.155,0.372,0.428,94.5,92.2,3.809,4.147,129.3,137.2,906.3,2.03,-5.654,-4.485,-2.946,-0.828,0.512,0.368,0.534,4.443,4.838,2.999997E-2,-2.999997E-2
9,96,173.333,8,68.6,49.2,-5.287,0.24,0.316,94.6,92.3,3.73,4.081,122,129.8,906.5,2.03,-5.658,-4.483,-2.958,-0.89,0.524,0.265,0.424,4.188,4.541,2.999997E-2,-2.999997E-2
9,96,173.375,9,145.4,105.8,15.806,0.597,0.621,95,92.7,4.03,4.364,128.5,136.4,907,2.03,-5.644,-4.485,-2.936,-0.91,0.555,0.648,0.777,4.323,4.634,2.999997E-2,-2.999997E-2
9,96,173.417,10,212.8,155,28.511,0.669,0.666,96.1,93.8,3.953,4.27,130.6,139.6,907.5,2.03,-5.644,-4.475,-2.934,-0.932,0.578,0.738,0.852,4.43,4.715,2.999997E-2,-2.999997E-2
9,96,173.458,11,247.4,178.2,48.996,0.83,0.798,96.7,94.4,3.34,3.612,136.7,144.6,908.3,2.031,-5.64,-4.465,-2.916,-0.931,0.652,0.875,0.985,4.134,4.439,0.0309999,-0.0309999
9,96,173.5,12,354.6,259.4,48.32,0.973,0.936,95.5,93.1,3.723,4.031,131.4,139.3,908.7,2.032,-5.638,-4.469,-2.919,-0.952,0.678,1.075,1.212,4.302,4.621,3.200006E-2,-3.200006E-2
9,96,173.542,13,464,328.4,103.944,1.194,1.104,94.6,92.2,3.427,3.702,133.7,140.8,909.1,2.032,-5.613,-4.417,-2.87,-0.929,0.787,1.325,1.45,4.041,4.354,3.200006E-2,-3.200006E-2
9,96,173.583,14,514.8,357,135.518,1.064,0.956,95,92.5,3.207,3.463,139.5,147.5,909.7,2.036,-5.634,-4.313,-2.882,-0.969,0.85,1.246,1.337,3.775,4.065,3.600001E-2,-3.600001E-2
9,96,173.625,15,545.2,375,143.886,1.084,0.978,94.3,91.8,3.16,3.417,142.3,149,909.8,2.034,-5.639,-4.24,-2.885,-0.936,0.905,1.274,1.371,3.938,4.216,3.399992E-2,-3.399992E-2
9,96,173.667,16,539.8,368,144.076,0.978,0.867,95.6,93.1,3.33,3.595,137.3,144.7,910.1,2.036,-5.632,-4.242,-2.854,-0.929,0.983,1.148,1.25,3.74,4.013,3.600001E-2,-3.600001E-2
9,96,173.708,17,705.4,466.4,192.292,1.136,1.027,93.9,91.5,3.773,4.073,127.5,135.4,910.2,2.039,-5.624,-4.233,-2.822,-0.913,1.032,1.412,1.525,4.235,4.59,3.900003E-2,-3.900003E-2
9,96,173.75,18,750.6,484.2,207.223,1.283,1.176,91,88.7,3.886,4.194,126.3,133.8,910.2,2.039,-5.616,-4.226,-2.817,-0.915,1.134,1.596,1.713,4.511,4.933,3.900003E-2,-3.900003E-2
9,96,173.792,19,711.2,454.2,198.664,1.208,1.122,90.9,88.5,3.906,4.221,127.1,134.3,910.3,2.039,-5.639,-4.258,-2.87,-0.953,1.119,1.546,1.65,4.57,4.975,3.900003E-2,-3.900003E-2
9,96,173.833,20,627.6,403.6,165.569,1.14,1.247,90.5,88,3.911,4.23,115.6,123.7,910.3,2.037,-5.631,-4.258,-2.846,-0.945,1.036,1.536,1.659,4.392,4.763,3.699994E-2,-3.699994E-2
9,96,173.875,21,545,354.4,131.333,1.163,1.219,89.6,87,3.385,3.672,118.7,125.4,910.1,2.037,-5.645,-4.27,-2.858,-0.959,0.891,1.563,1.68,4.06,4.369,3.699994E-2,-3.699994E-2
9,96,173.917,22,418,280.8,84.734,0.929,1.041,89,86.4,3.302,3.608,116.7,124.2,910.2,2.038,-5.626,-4.228,-2.824,-0.941,0.979,1.287,1.409,3.776,4.059,3.800011E-2,-3.800011E-2
9,96,173.958,23,323.2,221.6,51.868,0.726,0.918,89.2,86.4,2.749,3.062,111.8,119.6,909.8,2.038,-5.636,-4.244,-2.823,-0.96,0.887,1.053,1.238,3.288,3.654,3.800011E-2,-3.800011E-2
9,96,174,24,265,178.2,27.332,0.514,0.679,89.6,87,2.188,2.491,117.4,124.9,909.8,2.038,-5.614,-4.215,-2.788,-0.956,0.846,0.867,1.037,3.077,3.433,3.800011E-2,-3.800011E-2
9,96,174.042,1,180.2,118.4,-7.829,0.209,0.424,88.5,85.7,3.075,3.421,108.2,115.6,909.3,2.038,-5.627,-4.229,-2.824,-0.991,0.73,0.479,0.71,4.176,4.539,3.800011E-2,-3.800011E-2
9,96,174.083,2,99,68.6,-30.84,0.001,0.215,87.4,84.7,3.731,4.107,104.5,111.3,908.8,2.037,-5.605,-4.213,-2.796,-0.961,0.645,0.107,0.354,4.547,5.067,3.699994E-2,-3.699994E-2
9,96,174.125,3,46,37.8,-41.913,-0.258,-0.09,86.8,84.3,4.289,4.702,96.6,104.2,908.3,2.037,-5.597,-4.19,-2.804,-0.957,0.662,-0.214,0.03,4.985,5.428,3.699994E-2,-3.699994E-2
9,96,174.167,4,28,21.6,-43.184,-0.396,-0.271,87.7,85.4,4.608,5.02,96.7,104.8,907.5,2.038,-5.615,-4.225,-2.832,-1.017,0.572,-0.375,-0.178,5.045,5.473,3.800011E-2,-3.800011E-2
9,96,174.208,5,22.6,17.2,-44.182,-0.45,-0.31,85.3,82.8,4.965,5.409,95.8,103.9,906.9,2.038,-5.63,-4.239,-2.862,-1.056,0.543,-0.428,-0.185,5.748,6.177,3.800011E-2,-3.800011E-2
9,96,174.25,6,34.6,27.2,-34.975,-0.825,-0.715,83.8,81.5,5.826,6.279,89.3,98.4,906.1,2.038,-5.629,-4.238,-2.869,-1.073,0.551,-0.785,-0.593,6.332,6.834,3.800011E-2,-3.800011E-2
9,96,174.292,7,51.2,41,-34.036,-1.067,-0.964,81.9,79.9,6.557,7.06,92.1,100.5,905.6,2.037,-5.629,-4.229,-2.861,-1.097,0.553,-1.035,-0.826,7.15,7.68,3.699994E-2,-3.699994E-2
9,96,174.333,8,130.2,97,-14.612,-1.19,-1.081,80.9,78.9,6.992,7.51,87.5,96.1,904.9,2.038,-5.622,-4.223,-2.861,-1.108,0.57,-1.095,-0.921,7.47,8.03,3.800011E-2,-3.800011E-2
9,96,174.375,9,187.2,139.6,11.945,-0.783,-0.68,80.2,77.9,6.778,7.28,87.5,95.8,904.3,2.038,-5.62,-4.221,-2.845,-1.12,0.605,-0.679,-0.508,7.41,7.85,3.800011E-2,-3.800011E-2
9,96,174.417,10,267.8,203.4,21.74,-0.585,-0.472,79.2,76.9,7.18,7.71,90.9,98.8,903.8,2.038,-5.613,-4.212,-2.851,-1.095,0.646,-0.428,-0.291,7.92,8.54,3.800011E-2,-3.800011E-2
9,96,174.458,11,344.6,255.6,48.14,-0.289,-0.171,79.5,77.1,7.39,7.92,91.7,100.2,903.1,2.039,-5.612,-4.197,-2.827,-1.072,0.674,-0.156,0.032,8.03,8.51,3.900003E-2,-3.900003E-2
9,96,174.5,12,484.8,352.8,75.795,0.59,0.746,78.3,75.5,7.9,8.48,93.6,102.6,902.4,2.038,-5.591,-4.18,-2.805,-1.054,0.739,0.809,0.978,8.64,9.35,3.800011E-2,-3.800011E-2
9,96,174.542,13,581,416.2,92.913,0.979,1.153,77.4,74.6,7.51,8.05,93.7,102.1,902,2.038,-5.571,-4.128,-2.767,-0.985,0.829,1.218,1.404,8.49,9.15,3.800011E-2,-3.800011E-2
9,96,174.583,14,542.2,379.6,98.619,1.158,1.334,78,75.2,6.705,7.2,95.4,103.8,901.6,2.037,-5.554,-4.105,-2.726,-0.944,0.935,1.367,1.582,7.23,7.71,3.699994E-2,-3.699994E-2
9,96,174.625,15,746.6,507.4,177.457,1.771,1.982,77.7,74.8,5.947,6.411,95.6,103.7,900.9,2.037,-5.553,-4.11,-2.707,-0.924,1.085,2.084,2.294,6.821,7.33,3.699994E-2,-3.699994E-2
9,96,174.667,16,726.8,485.2,190.485,2.046,2.258,78.3,75.2,5.293,5.716,93.6,101.8,900.5,2.039,-5.561,-4.11,-2.698,-0.892,1.171,2.382,2.638,5.963,6.437,3.900003E-2,-3.900003E-2
9,96,174.708,17,791.6,510.6,228.24,2.305,2.546,78.4,75.4,4.478,4.88,92.8,101.4,899.8,2.036,-5.576,-4.126,-2.705,-0.898,1.171,2.706,2.965,5.174,5.645,3.600001E-2,-3.600001E-2
9,96,174.75,18,761.8,476.2,228.43,2.548,2.788,78.2,75,4.644,5.069,90.6,98.7,899.2,2.046,-5.577,-4.129,-2.691,-0.883,1.241,2.902,3.212,5.944,6.499,0.046,-0.046
9,96,174.792,19,710.4,435.4,214.641,2.66,2.882,77.4,74.3,4.785,5.207,88.7,96.8,898.6,2.053,-5.565,-4.138,-2.686,-0.859,1.098,3.013,3.322,6.36,6.886,5.299997E-2,-5.299997E-2
9,96,174.833,20,643.2,392.6,189.534,2.604,2.773,77.4,74.3,5.443,5.88,83.3,91.4,897.9,2.056,-5.567,-4.117,-2.679,-0.822,1.003,2.889,3.21,6.1,6.559,5.599999E-2,-5.599999E-2
9,96,174.875,21,556.8,343,154.823,2.478,2.638,78.4,75.3,4.846,5.255,72,80.8,897.4,2.055,-5.579,-4.137,-2.682,-0.833,0.914,2.752,3.066,5.589,6.017,5.500007E-2,-5.500007E-2
9,96,174.917,22,459,294.4,112.218,2.35,2.493,78.7,75.6,4.59,4.998,62.83,72.7,897,2.061,-5.559,-4.117,-2.649,-0.809,1.006,2.608,2.924,4.978,5.437,6.100011E-2,-6.100011E-2
9,96,174.958,23,356,235.4,69.043,2.265,2.459,77.3,74,3.489,3.842,65.68,75.5,896.4,2.059,-5.566,-4.125,-2.678,-0.848,0.868,2.541,2.878,4.828,5.173,5.900002E-2,-5.900002E-2
9,96,175,24,260.8,169.8,30.337,1.851,2.078,79.4,76,3.615,4.011,66.59,75.4,895.6,2.058,-5.555,-4.119,-2.657,-0.843,0.87,2.112,2.466,4.657,5.081,5.800009E-2,-5.800009E-2
9,96,175.042,1,173.8,112,-4.134,1.573,1.781,78.7,75.5,4.739,5.168,62.01,71.4,894.8,2.059,-5.559,-4.1,-2.638,-0.833,0.76,1.751,2.056,5.615,6.035,5.900002E-2,-5.900002E-2
9,96,175.083,2,95.6,74.8,-34.785,1.479,1.681,75,72,6.466,6.957,63.35,74,894.1,2.061,-5.536,-4.086,-2.626,-0.837,0.63,1.612,1.918,7.86,8.39,6.100011E-2,-6.100011E-2
9,96,175.125,3,49.4,44,-57.927,0.978,1.165,75.2,72.4,6.485,6.968,64.81,74,893.1,2.063,-5.537,-4.087,-2.657,-0.869,0.577,1.08,1.36,7.44,7.9,6.299996E-2,-6.299996E-2
9,96,175.167,4,36,30.2,-62.667,0.334,0.537,78.8,75.9,5.25,5.682,67.81,78,892.3,2.064,-5.537,-4.087,-2.642,-0.879,0.592,0.414,0.697,6.1,6.589,6.399989E-2,-6.399989E-2
9,96,175.208,5,24,19.6,-22.489,-1.367,-1.289,95.9,93.7,4.622,5.001,124.6,132.3,891.6,2.06,-5.541,-4.097,-2.653,-0.898,0.587,-1.356,-1.177,5.695,6.127,5.999994E-2,-5.999994E-2
9,96,175.25,6,20.4,14.4,4.983,-1.346,-1.361,104.9,103.2,4.481,4.809,136,142.9,891.8,2.059,-5.558,-4.098,-2.659,-0.913,0.567,-1.404,-1.326,5.447,5.877,5.900002E-2,-5.900002E-2
9,96,175.292,7,32.2,21.8,8.483,-1.161,-1.181,104.8,103.1,3.876,4.149,132.1,139.8,891.8,2.058,-5.555,-4.173,-2.71,-0.973,0.533,-1.207,-1.102,4.931,5.267,5.800009E-2,-5.800009E-2
9,96,175.333,8,70.2,47.6,18.478,-1.402,-1.427,104,102.5,3.925,4.201,118.9,127.1,891.9,2.058,-5.554,-4.259,-2.708,-0.988,0.552,-1.379,-1.324,5.058,5.447,5.800009E-2,-5.800009E-2
9,96,175.375,9,164.8,119,23.252,-2.133,-2.151,99.8,98.2,2.973,3.203,115.9,123.1,891.7,2.058,-5.542,-4.255,-2.67,-0.965,0.602,-1.959,-1.886,3.811,4.096,5.800009E-2,-5.800009E-2
9,96,175.417,10,259.6,190.8,30.679,-2.093,-2.196,98,96.6,2.056,2.224,149.7,155.8,891.8,2.059,-5.531,-4.246,-2.638,-0.925,0.688,-1.923,-1.901,3.141,3.337,5.900002E-2,-5.900002E-2
9,96,175.458,11,273.4,185.8,69.708,-1.439,-1.482,97.3,95,2.006,2.154,135.4,143.7,891.8,2.059,-5.53,-4.269,-2.661,-0.938,0.672,-1.309,-1.246,2.741,2.976,5.900002E-2,-5.900002E-2
9,96,175.5,12,341.6,237.2,80.169,-1.083,-1.163,96.7,94.7,2.999,3.204,160.7,167.3,891.8,2.06,-5.52,-4.256,-2.648,-0.908,0.755,-0.963,-0.926,3.948,4.291,5.999994E-2,-5.999994E-2
9,96,175.542,13,489.2,352.4,88.063,-0.863,-0.984,94.6,92.6,4.037,4.321,142.9,150.6,892.5,2.061,-5.5,-4.213,-2.603,-0.856,0.892,-0.717,-0.688,4.874,5.272,6.100011E-2,-6.100011E-2
9,96,175.583,14,555.4,398.6,102.328,-0.827,-0.862,91.7,89.7,5.316,5.687,126.7,134.2,893,2.062,-5.48,-4.192,-2.567,-0.809,1.011,-0.613,-0.548,6.746,7.27,6.200004E-2,-6.200004E-2
9,96,175.625,15,599,424.8,127.814,-0.805,-0.906,88.9,86.9,6.186,6.614,133.1,141.3,893.4,2.061,-5.463,-4.167,-2.533,-0.743,1.025,-0.608,-0.572,6.958,7.47,6.100011E-2,-6.100011E-2
9,96,175.667,16,774.8,535,153.301,-0.911,-0.937,88.5,86.6,6.147,6.571,124.1,131.2,893.6,2.063,-5.457,-4.153,-2.519,-0.718,1.079,-0.635,-0.571,7.36,7.83,6.299996E-2,-6.299996E-2
9,96,175.708,17,776.6,525.4,179.834,-0.714,-0.787,87.8,85.9,4.893,5.252,124.5,131.5,893.5,2.063,-5.468,-4.077,-2.531,-0.69,1.077,-0.424,-0.371,5.674,6.141,6.299996E-2,-6.299996E-2
9,96,175.75,18,757.8,502,188.108,0.18,-0.01,85.4,83,3.787,4.09,147.7,154.8,893.4,2.063,-5.47,-4.06,-2.531,-0.684,1.02,0.375,0.432,4.985,5.423,6.299996E-2,-6.299996E-2
9,96,175.792,19,709.6,462.6,136.564,1.358,1.199,79.4,77.2,1.603,1.86,196.6,202.3,894.1,2.067,-5.48,-4.04,-2.536,-0.695,1.074,1.743,1.833,4.345,4.408,6.699991E-2,-6.699991E-2
9,96,175.833,20,643.8,420.6,140.558,1.156,1.183,80.4,78,1.311,1.533,137.8,142.2,894.6,2.069,-5.466,-4.041,-2.546,-0.696,1.011,1.745,1.81,1.749,2.053,6.900001E-2,-6.900001E-2
9,96,175.875,21,556.8,369.2,124.771,0.925,1.164,87.1,84.1,2.94,3.249,105.5,113.7,894.7,2.072,-5.473,-4.036,-2.547,-0.69,0.856,1.384,1.606,4.046,4.381,7.200003E-2,-7.200003E-2
9,96,175.917,22,461.8,317,88.443,1.166,1.422,87.5,84.6,3.374,3.711,108.9,116.5,894.8,2.069,-5.433,-3.952,-2.448,-0.603,0.952,1.586,1.785,4.003,4.392,6.900001E-2,-6.900001E-2
9,96,175.958,23,383,268.8,60.721,1.356,1.515,90,87.3,4.419,4.823,119.2,126.7,895,2.067,-5.45,-3.992,-2.504,-0.682,0.795,1.677,1.854,4.864,5.285,6.699991E-2,-6.699991E-2
9,96,176,24,336,231.8,49.87,1.342,1.489,89.6,86.8,3.256,3.583,120.3,128.4,895.1,2.072,-5.444,-3.993,-2.498,-0.685,0.789,1.699,1.895,4.25,4.697,7.200003E-2,-7.200003E-2
9,96,176.042,1,234.6,159.6,16.234,1.198,1.35,89.1,86.4,3.949,4.317,121.4,128.5,895.2,2.072,-5.426,-3.959,-2.479,-0.682,0.754,1.453,1.664,4.733,5.107,7.200003E-2,-7.200003E-2
9,96,176.083,2,113.4,89.2,-19.566,1.008,1.184,89.1,86.5,3.871,4.256,120.9,129.4,895.3,2.072,-5.411,-3.948,-2.449,-0.654,0.615,1.203,1.433,4.407,4.797,7.200003E-2,-7.200003E-2
9,96,176.125,3,50.6,45.8,-48.851,0.747,0.937,89.7,87.1,4.521,4.951,117.5,125.2,895.2,2.072,-5.401,-3.989,-2.454,-0.683,0.546,0.845,1.069,5.264,5.712,7.200003E-2,-7.200003E-2
9,96,176.167,4,36.4,31.8,-59.471,0.367,0.574,89.8,87.2,4.502,4.929,115.5,123.8,895,2.071,-5.414,-4.042,-2.46,-0.696,0.517,0.469,0.714,5.421,5.779,0.0710001,-0.0710001
9,96,176.208,5,27.2,25,-53.698,-0.044,0.22,89.6,86.3,4.206,4.621,111.8,119.1,894.8,2.071,-5.415,-4.056,-2.471,-0.701,0.497,-0.062,0.314,5.411,5.891,0.0710001,-0.0710001
9,96,176.25,6,27.8,28.6,-60.196,0.192,0.426,87.6,84.4,5.132,5.602,111.4,119.6,894.5,2.072,-5.415,-4.112,-2.485,-0.732,0.476,0.186,0.527,5.958,6.478,7.200003E-2,-7.200003E-2
9,96,176.292,7,60.4,53.6,-51.333,0.233,0.407,84.9,82.2,5.034,5.453,113.8,122.2,894.4,2.072,-5.415,-4.121,-2.481,-0.744,0.49,0.266,0.516,6.417,6.978,7.200003E-2,-7.200003E-2
9,96,176.333,8,129.4,100.2,-35.438,0.57,0.754,80,77.4,6.444,6.954,114.3,121.9,894,2.072,-5.393,-4.112,-2.488,-0.761,0.494,0.712,0.896,7.14,7.69,7.200003E-2,-7.200003E-2
9,96,176.375,9,204.2,162.4,-12.664,0.631,0.845,78.2,75.5,6.804,7.33,103.7,112.8,893.7,2.069,-5.397,-4.094,-2.469,-0.763,0.475,0.825,1.02,7.73,8.37,6.900001E-2,-6.900001E-2
9,96,176.417,10,292,229,14.474,0.847,1.025,78.1,75.4,7.39,7.96,95.5,104.2,893.1,2.071,-5.381,-4.086,-2.453,-0.731,0.587,1.02,1.2,8.16,8.69,0.0710001,-0.0710001
9,96,176.458,11,388.4,296.4,43.432,1.382,1.563,78.3,75.6,7.14,7.68,94,102.7,892.9,2.069,-5.362,-4.075,-2.44,-0.711,0.637,1.59,1.777,8.36,9.04,6.900001E-2,-6.900001E-2
