9  96  171.583 14.  426.000  254.400  150.543    2.714    2.784   82.200   79.700    7.630    8.190  143.200  151.700  900.000    1.988   -5.733   -4.036   -1.264     .311    1.340    2.818    3.027    8.760    9.400
   9  96  171.625 15.  572.400  334.400  203.799    2.662    2.701   83.400   81.000    8.560    9.220  141.600  150.000  900.100    2.001   -4.273    -.721    -.577     .351     .624    2.786    2.976    9.460   10.160
   9  96  171.667 16.  743.800  414.800  250.208    3.006    3.039   79.700   77.300    9.620   10.380  143.200  150.000  900.400    1.999   -3.551     .010     .231     .566     .854    3.127    3.347   11.270   12.130
   9  96  171.708 17.  759.800  415.200  265.329    3.146    3.177   77.600   75.200   10.250   11.030  145.800  152.700  901.100    2.008   -2.344     .074     .192     .593     .866    3.280    3.502   12.370   13.320
   9  96  171.750 18.  735.000  412.200  252.681    2.638    2.636   81.400   79.200   10.410   11.200  148.600  156.600  901.400    2.013     .067     .093    -.052     .626     .830    2.830    2.967   11.570   12.640
   9  96  171.792 19.  532.400  310.000  184.209    1.814    1.810   87.800   85.700    8.530    9.170  154.100  160.700  902.900    2.016     .078     .096     .047     .596     .796    1.960    2.099    9.710   10.420
   9  96  171.833 20.  272.800  175.400   79.979     .746     .733   96.500   94.400    7.490    8.040  164.000  172.100  904.100    2.020    -.005    -.118     .006     .360    1.239     .887     .953    8.730    9.300
   9  96  171.875 21.  223.800  204.200   32.933    -.156    -.193  103.100  100.800    5.504    5.896  173.600  181.800  906.500    2.016   -1.058   -1.333    -.680     .633     .667    -.015     .030    7.170    7.690
   9  96  171.917 22.  171.800  199.400   10.518    -.189    -.233  104.100  101.800    4.500    4.840  160.100  167.800  908.700    2.014   -2.939    -.097    -.936     .525     .383    -.099    -.025    5.421    5.838
   9  96  171.958 23.  144.800  150.800    4.108    -.541    -.576  104.200  102.100    4.510    4.839  151.100  159.100  910.300    2.005   -2.968    -.531    -.939     .492     .279    -.432    -.395    5.534    5.978
   9  96  172.000 24.  119.800  123.200    2.539    -.681    -.711  104.200  102.100    4.623    4.977  155.400  162.500  911.700    1.994   -3.853    -.786    -.573     .474     .166    -.457    -.532    5.548    6.079
   9  96  172.042  1.   76.000   78.200    1.531    -.857    -.876  104.100  102.200    3.956    4.246  157.100  165.000  913.200    1.984   -4.147   -1.046    -.726     .460     .117    -.654    -.751    5.398    5.707
   9  96  172.083  2.   40.000   41.000    -.048   -1.131   -1.132  104.000  102.300    4.055    4.251  192.600  199.300  914.300    1.973   -4.398   -1.534    -.894     .467     .084   -1.036   -1.034    5.656    6.022
   9  96  172.125  3.   25.200   25.800    -.214   -2.212   -2.211  102.600  101.400    1.766    2.698  262.500  247.200  915.200    1.967   -4.666   -2.706   -1.158     .462     .059   -2.170   -2.095    3.340    4.247
   9  96  172.167  4.   16.400   17.000    -.737   -2.175   -2.201  102.700  101.600    2.446    2.621   88.600   87.200  915.400    1.967   -4.870   -3.372   -1.770     .473     .030   -2.242   -2.164    4.951    5.222
   9  96  172.208  5.   16.400   16.600   -3.291    -.712    -.679  104.600  102.800    5.309    5.674  129.700  138.700  915.400    1.965   -5.023   -3.633   -2.160     .452    -.013    -.710    -.557    5.986    6.432
   9  96  172.250  6.   21.000   21.400   -2.507    -.864    -.793  104.300  102.600    5.329    5.727  150.900  158.500  915.700    1.968   -5.108   -3.799   -2.374     .437    -.003    -.855    -.742    6.179    6.667
   9  96  172.292  7.   32.600   33.200    -.356    -.935    -.851  103.700  102.200    4.218    4.524  140.200  148.200  916.200    1.971   -5.179   -3.895   -2.501     .450     .025    -.918    -.818    5.032    5.444
   9  96  172.333  8.  162.200  128.200  -34.547   -2.553   -2.342   98.400   98.300    3.800    4.147  113.400  121.600  916.000    1.970   -5.232   -3.980   -2.576     .460     .025   -2.322   -2.118    5.267    5.761
   9  96  172.375  9.  259.600  214.200  -43.219   -3.934   -3.411   92.600   91.100    4.626    5.058  105.000  112.400  915.500    1.973   -5.262   -4.021   -2.604     .517     .061   -3.869   -3.551    5.400    5.847
   9  96  172.417 10.  339.400  299.800  -38.669   -1.950   -1.539   89.200   82.900    6.296    6.792  114.400  122.300  914.900    1.975   -5.328   -4.112   -2.717     .476     .045   -2.305   -1.740    7.360    7.970
   9  96  172.458 11.  409.400  382.800  -24.021   -1.132   -1.014   81.900   78.200    6.869    7.360  115.900  124.700  914.300    2.002   -5.377   -4.185   -2.774     .438     .036   -1.256    -.876    7.280    7.770
   9  96  172.500 12.  475.800  460.200   -4.835    -.397    -.252   79.600   77.400    6.964    7.470  114.200  122.600  913.900    2.015   -5.398   -4.206   -2.803     .450     .108    -.256    -.033    7.710    8.240
   9  96  172.542 13.  535.200  538.600   -7.841     .385     .587   77.600   75.100    6.551    7.020  112.000  120.800  913.200    2.014   -5.417   -4.224   -2.829     .449     .276     .660     .836    7.220    7.780
   9  96  172.583 14.  530.200  606.800     .495    1.043    1.298   76.600   73.700    6.525    7.000  109.100  118.300  912.500    2.013   -5.418   -4.226   -2.821     .464     .454    1.339    1.552    7.510    8.040
   9  96  172.625 15.  624.600  640.800   21.911    1.742    1.977   75.400   72.500    6.340    6.793   96.400  104.400  911.900    2.011   -5.448   -4.255   -2.836     .432     .604    2.070    2.308    7.320    7.730
   9  96  172.667 16.  721.800  660.000   66.855    2.307    2.566   74.600   71.700    6.723    7.220   96.800  104.500  911.000    2.011   -5.478   -4.286   -2.874     .281     .609    2.647    2.908    7.400    7.950
   9  96  172.708 17.  744.000  605.800  122.204    3.044    3.241   70.600   67.900    7.110    7.630   88.600   96.900  910.000    2.012   -5.520   -4.345   -2.931     .010     .783    3.374    3.640    7.760    8.340
   9  96  172.750 18.  745.000  553.400  156.154    3.211    3.377   71.400   68.520    6.380    6.853   79.400   87.200  909.100    2.012   -5.527   -4.366   -2.931    -.050    1.022    3.488    3.809    6.938    7.470
   9  96  172.792 19.  724.800  511.600  163.762    3.508    3.702   70.000   67.000    6.667    7.170   76.100   84.800  908.100    2.015   -5.547   -4.373   -2.958    -.147    1.140    3.774    4.120    7.140    7.740
   9  96  172.833 20.  659.800  453.000  151.114    3.641    3.840   70.400   67.490    7.230    7.750   76.800   85.200  907.000    2.021   -5.556   -4.398   -2.959    -.227    1.020    3.898    4.253    7.870    8.370
   9  96  172.875 21.  573.600  389.000  128.765    3.553    3.770   71.900   68.890    6.457    6.972   79.900   88.700  906.300    2.024   -5.561   -4.409   -2.964    -.262     .819    3.810    4.172    7.160    7.660
   9  96  172.917 22.  475.600  325.400   99.665    3.740    3.972   71.400   68.440    6.795    7.310   83.800   91.700  905.700    2.026   -5.564   -4.391   -2.960    -.342     .849    3.995    4.349    7.470    8.130
   9  96  172.958 23.  364.600  250.000   61.986    3.252    3.508   75.500   72.700    6.138    6.631   93.500  101.500  904.800    2.031   -5.574   -4.421   -2.972    -.432     .632    3.540    3.825    7.560    8.150
   9  96  173.000 24.  280.400  185.400   31.288    2.039    2.230   82.100   79.400    4.940    5.339  118.200  126.400  904.700    2.031   -5.574   -4.398   -2.912    -.456     .723    2.354    2.557    6.793    7.370
   9  96  173.042  1.  156.800  104.000   -3.457    1.162    1.298   86.500   84.000    5.229    5.650  120.900  128.800  905.000    2.031   -5.584   -4.407   -2.877    -.483     .686    1.360    1.547    6.020    6.527
   9  96  173.083  2.   91.600   65.800  -22.560     .685     .782   87.700   85.300    4.671    5.061  128.500  136.500  905.300    2.031   -5.569   -4.388   -2.871    -.493     .657     .794     .964    5.689    6.127
   9  96  173.125  3.   56.400   41.000  -13.246     .727     .802   89.100   86.800    5.158    5.553  125.200  133.200  905.400    2.030   -5.588   -4.435   -2.905    -.607     .585     .763     .899    6.045    6.489
   9  96  173.167  4.   24.600   17.800  -24.009     .446     .511   90.400   88.200    4.192    4.547  132.300  140.600  905.700    2.030   -5.624   -4.448   -2.942    -.678     .554     .428     .613    4.871    5.256
   9  96  173.208  5.   20.600   15.000  -24.176     .297     .365   91.400   89.100    4.747    5.131  129.000  136.300  905.800    2.030   -5.632   -4.457   -2.948    -.721     .532     .286     .458    5.106    5.488
   9  96  173.250  6.   31.800   22.800  -17.285     .243     .303   92.900   90.700    3.955    4.289  130.400  137.800  906.000    2.030   -5.648   -4.480   -2.939    -.786     .524     .250     .404    4.916    5.323
   9  96  173.292  7.   36.600   26.200  -11.155     .372     .428   94.500   92.200    3.809    4.147  129.300  137.200  906.300    2.030   -5.654   -4.485   -2.946    -.828     .512     .368     .534    4.443    4.838
   9  96  173.333  8.   68.600   49.200   -5.287     .240     .316   94.600   92.300    3.730    4.081  122.000  129.800  906.500    2.030   -5.658   -4.483   -2.958    -.890     .524     .265     .424    4.188    4.541
   9  96  173.375  9.  145.400  105.800   15.806     .597     .621   95.000   92.700    4.030    4.364  128.500  136.400  907.000    2.030   -5.644   -4.485   -2.936    -.910     .555     .648     .777    4.323    4.634
   9  96  173.417 10.  212.800  155.000   28.511     .669     .666   96.100   93.800    3.953    4.270  130.600  139.600  907.500    2.030   -5.644   -4.475   -2.934    -.932     .578     .738     .852    4.430    4.715
   9  96  173.458 11.  247.400  178.200   48.996     .830     .798   96.700   94.400    3.340    3.612  136.700  144.600  908.300    2.031   -5.640   -4.465   -2.916    -.931     .652     .875     .985    4.134    4.439
   9  96  173.500 12.  354.600  259.400   48.320     .973     .936   95.500   93.100    3.723    4.031  131.400  139.300  908.700    2.032   -5.638   -4.469   -2.919    -.952     .678    1.075    1.212    4.302    4.621
   9  96  173.542 13.  464.000  328.400  103.944    1.194    1.104   94.600   92.200    3.427    3.702  133.700  140.800  909.100    2.032   -5.613   -4.417   -2.870    -.929     .787    1.325    1.450    4.041    4.354
   9  96  173.583 14.  514.800  357.000  135.518    1.064     .956   95.000   92.500    3.207    3.463  139.500  147.500  909.700    2.036   -5.634   -4.313   -2.882    -.969     .850    1.246    1.337    3.775    4.065
   9  96  173.625 15.  545.200  375.000  143.886    1.084     .978   94.300   91.800    3.160    3.417  142.300  149.000  909.800    2.034   -5.639   -4.240   -2.885    -.936     .905    1.274    1.371    3.938    4.216
   9  96  173.667 16.  539.800  368.000  144.076     .978     .867   95.600   93.100    3.330    3.595  137.300  144.700  910.100    2.036   -5.632   -4.242   -2.854    -.929     .983    1.148    1.250    3.740    4.013
   9  96  173.708 17.  705.400  466.400  192.292    1.136    1.027   93.900   91.500    3.773    4.073  127.500  135.400  910.200    2.039   -5.624   -4.233   -2.822    -.913    1.032    1.412    1.525    4.235    4.590
   9  96  173.750 18.  750.600  484.200  207.223    1.283    1.176   91.000   88.700    3.886    4.194  126.300  133.800  910.200    2.039   -5.616   -4.226   -2.817    -.915    1.134    1.596    1.713    4.511    4.933
   9  96  173.792 19.  711.200  454.200  198.664    1.208    1.122   90.900   88.500    3.906    4.221  127.100  134.300  910.300    2.039   -5.639   -4.258   -2.870    -.953    1.119    1.546    1.650    4.570    4.975
   9  96  173.833 20.  627.600  403.600  165.569    1.140    1.247   90.500   88.000    3.911    4.230  115.600  123.700  910.300    2.037   -5.631   -4.258   -2.846    -.945    1.036    1.536    1.659    4.392    4.763
   9  96  173.875 21.  545.000  354.400  131.333    1.163    1.219   89.600   87.000    3.385    3.672  118.700  125.400  910.100    2.037   -5.645   -4.270   -2.858    -.959     .891    1.563    1.680    4.060    4.369
   9  96  173.917 22.  418.000  280.800   84.734     .929    1.041   89.000   86.400    3.302    3.608  116.700  124.200  910.200    2.038   -5.626   -4.228   -2.824    -.941     .979    1.287    1.409    3.776    4.059
   9  96  173.958 23.  323.200  221.600   51.868     .726     .918   89.200   86.400    2.749    3.062  111.800  119.600  909.800    2.038   -5.636   -4.244   -2.823    -.960     .887    1.053    1.238    3.288    3.654
   9  96  174.000 24.  265.000  178.200   27.332     .514     .679   89.600   87.000    2.188    2.491  117.400  124.900  909.800    2.038   -5.614   -4.215   -2.788    -.956     .846     .867    1.037    3.077    3.433
   9  96  174.042  1.  180.200  118.400   -7.829     .209     .424   88.500   85.700    3.075    3.421  108.200  115.600  909.300    2.038   -5.627   -4.229   -2.824    -.991     .730     .479     .710    4.176    4.539
   9  96  174.083  2.   99.000   68.600  -30.840     .001     .215   87.400   84.700    3.731    4.107  104.500  111.300  908.800    2.037   -5.605   -4.213   -2.796    -.961     .645     .107     .354    4.547    5.067
   9  96  174.125  3.   46.000   37.800  -41.913    -.258    -.090   86.800   84.300    4.289    4.702   96.600  104.200  908.300    2.037   -5.597   -4.190   -2.804    -.957     .662    -.214     .030    4.985    5.428
   9  96  174.167  4.   28.000   21.600  -43.184    -.396    -.271   87.700   85.400    4.608    5.020   96.700  104.800  907.500    2.038   -5.615   -4.225   -2.832   -1.017     .572    -.375    -.178    5.045    5.473
   9  96  174.208  5.   22.600   17.200  -44.182    -.450    -.310   85.300   82.800    4.965    5.409   95.800  103.900  906.900    2.038   -5.630   -4.239   -2.862   -1.056     .543    -.428    -.185    5.748    6.177
   9  96  174.250  6.   34.600   27.200  -34.975    -.825    -.715   83.800   81.500    5.826    6.279   89.300   98.400  906.100    2.038   -5.629   -4.238   -2.869   -1.073     .551    -.785    -.593    6.332    6.834
   9  96  174.292  7.   51.200   41.000  -34.036   -1.067    -.964   81.900   79.900    6.557    7.060   92.100  100.500  905.600    2.037   -5.629   -4.229   -2.861   -1.097     .553   -1.035    -.826    7.150    7.680
   9  96  174.333  8.  130.200   97.000  -14.612   -1.190   -1.081   80.900   78.900    6.992    7.510   87.500   96.100  904.900    2.038   -5.622   -4.223   -2.861   -1.108     .570   -1.095    -.921    7.470    8.030
   9  96  174.375  9.  187.200  139.600   11.945    -.783    -.680   80.200   77.900    6.778    7.280   87.500   95.800  904.300    2.038   -5.620   -4.221   -2.845   -1.120     .605    -.679    -.508    7.410    7.850
   9  96  174.417 10.  267.800  203.400   21.740    -.585    -.472   79.200   76.900    7.180    7.710   90.900   98.800  903.800    2.038   -5.613   -4.212   -2.851   -1.095     .646    -.428    -.291    7.920    8.540
   9  96  174.458 11.  344.600  255.600   48.140    -.289    -.171   79.500   77.100    7.390    7.920   91.700  100.200  903.100    2.039   -5.612   -4.197   -2.827   -1.072     .674    -.156     .032    8.030    8.510
   9  96  174.500 12.  484.800  352.800   75.795     .590     .746   78.300   75.500    7.900    8.480   93.600  102.600  902.400    2.038   -5.591   -4.180   -2.805   -1.054     .739     .809     .978    8.640    9.350
   9  96  174.542 13.  581.000  416.200   92.913     .979    1.153   77.400   74.600    7.510    8.050   93.700  102.100  902.000    2.038   -5.571   -4.128   -2.767    -.985     .829    1.218    1.404    8.490    9.150
   9  96  174.583 14.  542.200  379.600   98.619    1.158    1.334   78.000   75.200    6.705    7.200   95.400  103.800  901.600    2.037   -5.554   -4.105   -2.726    -.944     .935    1.367    1.582    7.230    7.710
   9  96  174.625 15.  746.600  507.400  177.457    1.771    1.982   77.700   74.800    5.947    6.411   95.600  103.700  900.900    2.037   -5.553   -4.110   -2.707    -.924    1.085    2.084    2.294    6.821    7.330
   9  96  174.667 16.  726.800  485.200  190.485    2.046    2.258   78.300   75.200    5.293    5.716   93.600  101.800  900.500    2.039   -5.561   -4.110   -2.698    -.892    1.171    2.382    2.638    5.963    6.437
   9  96  174.708 17.  791.600  510.600  228.240    2.305    2.546   78.400   75.400    4.478    4.880   92.800  101.400  899.800    2.036   -5.576   -4.126   -2.705    -.898    1.171    2.706    2.965    5.174    5.645
   9  96  174.750 18.  761.800  476.200  228.430    2.548    2.788   78.200   75.000    4.644    5.069   90.600   98.700  899.200    2.046   -5.577   -4.129   -2.691    -.883    1.241    2.902    3.212    5.944    6.499
   9  96  174.792 19.  710.400  435.400  214.641    2.660    2.882   77.400   74.300    4.785    5.207   88.700   96.800  898.600    2.053   -5.565   -4.138   -2.686    -.859    1.098    3.013    3.322    6.360    6.886
   9  96  174.833 20.  643.200  392.600  189.534    2.604    2.773   77.400   74.300    5.443    5.880   83.300   91.400  897.900    2.056   -5.567   -4.117   -2.679    -.822    1.003    2.889    3.210    6.100    6.559
   9  96  174.875 21.  556.800  343.000  154.823    2.478    2.638   78.400   75.300    4.846    5.255   72.000   80.800  897.400    2.055   -5.579   -4.137   -2.682    -.833     .914    2.752    3.066    5.589    6.017
   9  96  174.917 22.  459.000  294.400  112.218    2.350    2.493   78.700   75.600    4.590    4.998   62.830   72.700  897.000    2.061   -5.559   -4.117   -2.649    -.809    1.006    2.608    2.924    4.978    5.437
   9  96  174.958 23.  356.000  235.400   69.043    2.265    2.459   77.300   74.000    3.489    3.842   65.680   75.500  896.400    2.059   -5.566   -4.125   -2.678    -.848     .868    2.541    2.878    4.828    5.173
   9  96  175.000 24.  260.800  169.800   30.337    1.851    2.078   79.400   76.000    3.615    4.011   66.590   75.400  895.600    2.058   -5.555   -4.119   -2.657    -.843     .870    2.112    2.466    4.657    5.081
   9  96  175.042  1.  173.800  112.000   -4.134    1.573    1.781   78.700   75.500    4.739    5.168   62.010   71.400  894.800    2.059   -5.559   -4.100   -2.638    -.833     .760    1.751    2.056    5.615    6.035
   9  96  175.083  2.   95.600   74.800  -34.785    1.479    1.681   75.000   72.000    6.466    6.957   63.350   74.000  894.100    2.061   -5.536   -4.086   -2.626    -.837     .630    1.612    1.918    7.860    8.390
   9  96  175.125  3.   49.400   44.000  -57.927     .978    1.165   75.200   72.400    6.485    6.968   64.810   74.000  893.100    2.063   -5.537   -4.087   -2.657    -.869     .577    1.080    1.360    7.440    7.900
   9  96  175.167  4.   36.000   30.200  -62.667     .334     .537   78.800   75.900    5.250    5.682   67.810   78.000  892.300    2.064   -5.537   -4.087   -2.642    -.879     .592     .414     .697    6.100    6.589
   9  96  175.208  5.   24.000   19.600  -22.489   -1.367   -1.289   95.900   93.700    4.622    5.001  124.600  132.300  891.600    2.060   -5.541   -4.097   -2.653    -.898     .587   -1.356   -1.177    5.695    6.127
   9  96  175.250  6.   20.400   14.400    4.983   -1.346   -1.361  104.900  103.200    4.481    4.809  136.000  142.900  891.800    2.059   -5.558   -4.098   -2.659    -.913     .567   -1.404   -1.326    5.447    5.877
