day_of_year,hour,r1,r2,r3,NR
230,2200,.312,.289,.286,-3.139
230,2300,.084,.082,.1,-2.725
231,0,.011,.014,.037,-3.831
231,100,0,.002,.025,-3.874
231,200,-.001,.002,.024,-3.316
231,300,-.001,0,.024,-3.08
231,400,-.002,.002,.024,-2.654
231,500,.001,.003,.025,-3.603
231,600,.027,.027,.047,-2.779
231,700,.22,.206,.202,-2.646
231,800,.55,.505,.466,-.687
231,900,1.505,1.361,1.213,.439
231,1000,2.2,1.97,1.762,1.871
231,1100,3.702,3.298,2.907,2.401
231,1200,4.515,3.992,3.512,.569
231,1300,4.904,4.343,3.789,.159
231,1400,5.441,4.825,4.153,-.702
231,1500,5.554,4.955,4.196,.838
231,1600,4.43,4.007,3.432,3.257
231,1700,4.06,3.709,3.182,4.152
231,1800,4.014,3.667,3.105,4.169
231,1900,2.898,2.637,2.251,.79
231,2000,2.4,2.201,1.877,-.39
231,2100,1.493,1.375,1.165,-1.764
231,2200,.713,.614,.556,-2.499
231,2300,.188,.148,.179,-1.481
232,0,.012,.016,.03,-1.665
232,100,0,.004,.018,-4.08
232,200,-.002,.003,.011,-3.879
232,300,-.002,.004,.01,-4.08
232,400,-.002,.003,.01,-3.693
232,500,.001,.004,.01,-3.512
232,600,.037,.037,.04,-2.415
232,700,.197,.187,.172,-2.878
232,800,.875,.813,.684,-2.665
232,900,1.757,1.65,1.411,.011
232,1000,2.601,2.428,2.089,2.077
232,1100,3.552,3.331,2.8,2.571
232,1200,4.352,4.072,3.4,1.904
232,1300,4.939,4.625,3.8,1.523
232,1400,5.32,4.973,4.028,2.113
232,1500,5.417,5.059,4.07,2.099
232,1600,5.231,4.896,3.951,2.95
232,1700,4.762,4.471,3.655,3.47
232,1800,4.095,3.86,3.164,1.832
232,1900,3.24,3.073,2.525,.166
232,2000,2.342,2.23,1.85,-.593
232,2100,1.466,1.401,1.156,-.808
232,2200,.634,.562,.492,-2.382
232,2300,.118,.082,.113,-3.445
233,0,.008,.009,.013,-3.79
233,100,-.002,0,.004,-3.849
233,200,-.003,.002,.006,-3.877
233,300,-.003,0,.004,-4.168
233,400,-.003,.002,.007,-4.253
233,500,0,.003,.007,-4.286
233,600,.029,.029,.031,-4.433
233,700,.249,.222,.248,-4.937
233,800,.882,.796,.721,-3.962
233,900,1.764,1.608,1.44,-.88
233,1000,2.703,2.436,2.204,2.306
233,1100,3.636,3.273,2.901,3.19
233,1200,4.424,3.973,3.488,2.222
233,1300,5.011,4.51,3.885,2.567
233,1400,5.371,4.838,4.094,2.158
233,1500,5.455,4.928,4.1,1.899
233,1600,5.234,4.76,3.933,2.168
233,1700,4.803,4.399,3.637,1.878
233,1800,4.103,3.788,3.132,2.041
233,1900,3.245,3.025,2.503,1.34
233,2000,2.139,2.006,1.67,-.35
233,2100,1.397,1.315,1.077,-1.066
233,2200,.519,.434,.397,-2.802
233,2300,.117,.09,.105,-3.579
234,0,.009,.009,.014,-3.833
234,100,-.001,0,.005,-4.143
234,200,-.002,.003,.006,-4.307
234,300,-.003,0,.004,-4.304
234,400,-.003,.001,.006,-4.319
234,500,0,.002,.004,-4.266
234,600,.021,.022,.024,-4.212
234,700,.217,.195,.212,-4.553
234,800,.904,.819,.732,-4.079
234,900,1.746,1.604,1.41,-1.162
234,1000,2.631,2.399,2.12,2.733
234,1100,3.546,3.249,2.798,3.729
234,1200,4.335,3.976,3.386,2.737
234,1300,4.941,4.553,3.796,3.743
234,1400,5.307,4.907,4.017,4.342
234,1500,5.426,5.031,4.051,3.669
234,1600,5.123,4.783,3.838,3.781
234,1700,4.877,4.581,3.686,3.667
234,1800,4.061,3.839,3.094,2.191
234,1900,3.187,3.034,2.455,.538
234,2000,2.269,2.172,1.766,-1.121
234,2100,1.389,1.337,1.07,-2.13
234,2200,.506,.452,.387,-3.6
234,2300,.077,.062,.082,-4.203
235,0,.006,.009,.019,-4.193
235,100,-.002,.002,.007,-4.123
235,200,-.002,0,.006,-4.06
235,300,-.003,.002,.006,-3.808
235,400,-.003,.001,.006,-3.884
235,500,0,0,.004,-3.636
235,600,.033,.034,.031,-3.344
235,700,.266,.252,.237,-3.639
235,800,1.023,.97,.805,-3.017
235,900,1.671,1.604,1.317,-.532
235,1000,2.735,2.607,2.154,2.074
235,1100,2.247,2.137,1.757,.925
235,1200,3.429,3.224,2.641,1.529
235,1300,4.803,4.488,3.639,2.637
235,1400,5.459,5.074,4.091,2.845
235,1500,5.157,4.788,3.844,3.009
235,1600,4.774,4.448,3.571,3.125
235,1700,4.818,4.5,3.615,3.679
235,1800,3.585,3.376,2.727,1.78
235,1900,3.052,2.892,2.348,.445
235,2000,2.083,1.98,1.615,-1.06
235,2100,1.089,1.042,.841,-2.3
235,2200,.44,.396,.335,-3.358
235,2300,.076,.06,.073,-3.948
236,0,.004,.007,.009,-4.052
236,100,-.002,.001,.005,-4.031
236,200,-.003,0,.003,-3.958
236,300,-.003,0,.004,-4.023
236,400,-.003,.002,.005,-4.135
236,500,-.001,.002,.004,-4.168
236,600,.015,.017,.018,-4.15
236,700,.168,.162,.164,-4.378
236,800,.8,.764,.645,-4.281
236,900,1.65,1.595,1.317,-1.824
236,1000,2.522,2.405,2.015,1.298
236,1100,2.902,2.746,2.284,2.149
236,1200,3.024,2.834,2.357,1.638
236,1300,4.555,4.227,3.482,3.012
236,1400,3.357,3.18,2.678,4.024
236,1500,3.229,3.068,2.599,3.602
236,1600,3.192,3.024,2.531,3.988
236,1700,3.737,3.505,2.863,4.65
236,1800,3.861,3.605,2.901,3.556
236,1900,2.67,2.505,2.033,1.965
236,2000,2.157,2.019,1.659,2.254
236,2100,1.109,1.057,.852,-1.521
236,2200,.424,.396,.32,-2.926
236,2300,.051,.046,.06,-3.709
237,0,.004,.007,.02,-3.871
237,100,0,.002,.015,-2.667
237,200,-.002,.003,.014,-1.612
237,300,-.002,.003,.014,-.626
237,400,-.002,.002,.011,.075
237,500,0,.003,.008,.199
237,600,.015,.017,.01,-.155
237,700,.208,.196,.135,.32
237,800,.277,.258,.191,.357
237,900,.652,.598,.435,.853
237,1000,1.254,1.142,.808,1.61
237,1100,1.689,1.527,1.119,1.905
237,1200,2.393,2.144,1.67,2.612
237,1300,2.384,2.148,1.697,2.933
237,1400,2.239,2.059,1.688,2.354
237,1500,2.825,2.581,2.175,2.819
237,1600,2.241,2.058,1.788,2.221
237,1700,1.815,1.67,1.455,1.828
237,1800,1.78,1.637,1.415,1.667
237,1900,1.383,1.268,1.057,1.266
237,2000,.845,.774,.587,.909
237,2100,.524,.481,.348,.777
237,2200,.313,.292,.203,.661
237,2300,.059,.061,.049,-.449
238,0,.002,.008,.016,-1.192
238,100,0,.005,.017,-2.361
238,200,-.001,.005,.017,-3.024
238,300,0,.005,.02,-3.474
238,400,-.001,.006,.021,-3.492
238,500,-.001,.005,.019,-3.544
238,600,.009,.013,.023,-3.449
238,700,.116,.106,.11,-3.581
238,800,.667,.571,.496,-4.375
238,900,1.524,1.341,1.103,-2.857
238,1000,2.358,2.067,1.724,1.102
238,1100,2.853,2.512,2.109,2.682
238,1200,2.793,2.501,2.128,3.084
238,1300,2.8,2.523,2.185,3.464
238,1400,2.843,2.564,2.229,3.539
238,1500,2.337,2.116,1.865,2.59
238,1600,2.339,2.12,1.876,2.326
238,1700,2.285,2.073,1.83,2.112
238,1800,2.124,1.912,1.374,2.095
238,1900,1.364,1.233,.864,1.715
238,2000,.743,.679,.491,1.15
238,2100,.486,.446,.318,.834
238,2200,.153,.146,.106,.312
238,2300,.015,.018,.023,.006
239,0,0,.005,.013,.024
239,100,-.001,.004,.012,.017
239,200,-.001,.002,.011,-.053
239,300,-.001,0,.01,-.105
239,400,-.002,0,.01,-.231
239,500,-.001,0,.008,-.36
239,600,.003,.003,-.001,-.061
239,700,.045,.042,.028,-.108
239,800,.228,.21,.155,-.153
239,900,.553,.504,.364,.115
239,1000,.969,.874,.626,.558
239,1100,1.692,1.506,1.064,1.435
239,1200,2.366,2.068,1.443,2.524
239,1300,2.677,2.348,1.709,2.903
239,1400,2.884,2.582,1.971,3.029
239,1500,3.74,3.344,2.546,3.869
239,1600,3.484,3.116,2.388,2.994
239,1700,3.146,2.823,2.223,3.28
239,1800,2.51,2.261,1.819,2.627
239,1900,1.811,1.632,1.332,1.286
239,2000,1.333,1.214,.988,-.175
239,2100,.62,.564,.474,-.892
239,2200,.155,.145,.135,-2.261
239,2300,.019,.019,.031,-1.56
240,0,0,0,.015,-1.813
240,100,-.001,0,.014,-2.21
240,200,-.002,0,.014,-2.557
240,300,-.001,0,.014,-3.607
240,400,-.001,0,.015,-3.39
240,500,-.001,0,.013,-3.57
240,600,.003,.005,.015,-1.808
240,700,.07,.063,.072,-1.078
240,800,.489,.419,.371,-3.819
240,900,1.58,1.381,1.168,-.327
240,1000,1.532,1.353,1.17,.899
240,1100,3.066,2.71,2.317,3.176
240,1200,2.097,1.845,1.581,.818
240,1300,4.675,4.172,3.463,3.914
240,1400,4.866,4.343,3.559,2.525
240,1500,4.94,4.398,3.582,1.795
240,1600,4.774,4.265,3.462,2.204
240,1700,4.587,4.105,3.335,3.18
240,1800,3.541,3.214,2.617,2.546
240,1900,2.606,2.385,1.949,1.678
240,2000,1.283,1.169,.979,-.514
240,2100,.387,.347,.32,-1.926
240,2200,.148,.135,.133,-2.926
240,2300,.019,.019,.031,-3.477
241,0,0,0,.014,-1.313
241,100,0,.001,.014,-.071
241,200,0,0,.013,.002
241,300,0,.001,.012,-.027
241,400,-.001,.001,.013,-.243
241,500,-.001,.002,.012,-.173
241,600,.001,.003,.016,-.152
241,700,.045,.043,.042,-.131
241,800,.157,.142,.134,0
241,900,.53,.471,.442,.191
241,1000,1.091,.969,.931,.639
241,1100,1.65,1.466,1.425,.817
241,1200,2.404,2.14,2.086,.89
241,1300,3.531,3.146,3.061,1.185
241,1400,3.432,3.053,2.956,.448
241,1500,3.84,3.421,3.283,-.517
241,1600,3.21,2.875,2.774,.576
241,1700,2.312,2.073,2.032,.663
241,1800,2.217,1.995,1.96,.704
241,1900,1.721,1.549,1.523,.575
241,2000,1.022,.921,.919,.314
241,2100,.523,.474,.479,.045
241,2200,.143,.132,.138,-.236
241,2300,.014,.014,.018,-.351
242,0,-.001,.001,.003,-.457
242,100,-.002,0,.003,-.306
242,200,-.002,.001,.003,-.232
242,300,-.002,.003,.004,-.273
242,400,-.002,.002,.005,-.296
242,500,-.002,0,.005,-.319
242,600,0,.002,.007,-.809
242,700,.039,.038,.044,-.337
242,800,.273,.249,.254,-.296
242,900,.767,.684,.68,.221
242,1000,1.415,1.25,1.282,.193
242,1100,2.105,1.849,1.847,-.641
242,1200,2.344,2.071,2.052,-.252
242,1300,4.403,3.882,3.799,-1.598
242,1400,3.883,3.445,3.338,-2.109
242,1500,5.105,4.537,4.345,-2.308
242,1600,4.297,3.861,3.712,-1.089
242,1700,2.806,2.549,2.446,-1.316
242,1800,2.198,1.996,1.92,-1.257
242,1900,1.827,1.652,1.616,-.061
242,2000,1.002,.913,.895,-.153
242,2100,.523,.482,.475,-.771
242,2200,.14,.132,.134,-.597
242,2300,.01,.011,.015,-1.023
243,0,-.002,.001,.006,-1.182
243,100,-.002,0,.005,-.425
243,200,-.002,0,.005,-.382
243,300,-.002,0,.006,-.437
243,400,-.002,0,.004,-.614
243,500,-.002,0,.006,-.322
243,600,0,.003,.005,-.609
243,700,.039,.038,.041,-2.124
243,800,.331,.302,.295,-2.74
243,900,1.122,1.009,.965,-1.422
243,1000,1.786,1.607,1.538,-.044
243,1100,1.706,1.545,1.446,-1.16
243,1200,4.032,3.634,3.338,.54
243,1300,4.163,3.771,3.389,-1.122
243,1400,4.413,4.007,3.546,-2.108
243,1500,4.405,4.024,3.521,-3.398
243,1600,4.59,4.228,3.661,-3.007
243,1700,4.082,3.798,3.309,-.943
243,1800,3.388,3.19,2.8,-.175
243,1900,2.566,2.444,2.131,-.655
243,2000,1.7,1.636,1.416,-1.883
243,2100,.84,.829,.683,-3.189
243,2200,.141,.143,.113,-3.671
243,2300,.011,.013,.015,-3.833
244,0,-.002,0,.004,-3.616
244,100,-.003,.002,.004,-3.715
244,200,-.003,.002,.004,-3.594
244,300,-.002,.001,.004,-3.849
244,400,-.001,.002,.004,-3.96
244,500,-.001,0,.004,-3.779
244,600,0,.002,.005,-3.891
244,700,.072,.075,.069,-2.896
244,800,.482,.467,.434,-2.22
244,900,.812,.811,.702,-.583
244,1000,1.848,1.81,1.555,.35
244,1100,3.093,2.979,2.547,2.001
244,1200,3.881,3.725,3.162,1.893
244,1300,4.43,4.25,3.566,.409
244,1400,4.74,4.536,3.782,-1.379
244,1500,4.768,4.562,3.786,-1.781
244,1600,4.55,4.36,3.613,-.064
244,1700,4.061,3.906,3.261,1.326
244,1800,3.368,3.26,2.74,1.482
244,1900,2.515,2.45,2.07,.51
244,2000,1.451,1.418,1.208,-.931
244,2100,.538,.524,.466,-1.651
244,2200,.103,.104,.095,-2.913
244,2300,.008,.01,.012,-2.884
245,0,-.002,.001,.006,-2.877
245,100,-.003,0,.007,-2.439
245,200,-.003,.003,.004,-2.431
245,300,-.003,.003,.004,-2.312
245,400,-.003,.003,.006,-3.244
245,500,-.003,.002,.007,-3.472
245,600,0,.002,.007,-3.8
245,700,.031,.034,.034,-3.312
245,800,.196,.198,.179,-.256
245,900,.533,.527,.469,.437
245,1000,.981,.961,.854,.54
245,1100,1.428,1.389,1.236,.948
245,1200,2.706,2.589,2.281,2.137
245,1300,3.902,3.682,3.221,.668
245,1400,3.716,3.493,3.03,-.034
245,1500,4.161,3.905,3.37,.267
245,1600,3.456,3.258,2.845,.96
245,1700,3.288,3.106,2.734,1.209
245,1800,3.024,2.867,2.526,1.918
245,1900,1.459,1.388,1.253,.761
245,2000,.93,.886,.812,.264
245,2100,.438,.422,.397,-.164
245,2200,.067,.068,.082,-.542
245,2300,.004,.007,.026,-1.259
246,0,0,.002,.01,-.713
246,100,-.001,.006,.006,-.115
246,200,-.001,.007,.007,-.296
246,300,-.001,.006,.006,-.287
246,400,-.002,.007,.005,-.236
246,500,-.002,.005,.005,-.266
246,600,0,.005,.005,-.307
246,700,.02,.024,.025,-.234
246,800,.17,.17,.163,-.047
246,900,.56,.544,.51,.043
246,1000,1.104,1.065,.996,.089
246,1100,1.654,1.594,1.484,.083
246,1200,2.086,2.012,1.881,.873
246,1300,2.906,2.777,2.598,1.087
246,1400,3.842,3.623,3.342,.257
246,1500,3.991,3.724,3.39,-4.838
246,1600,4.495,4.196,3.792,-6.135
246,1700,3.662,3.44,3.121,-3.696
246,1800,3.221,3.05,2.77,-1.818
246,1900,2.388,2.276,2.063,-1.52
246,2000,1.562,1.494,1.339,-1.812
246,2100,.449,.441,.386,-3.023
246,2200,.068,.068,.065,-3.265
246,2300,.004,.006,.009,-3.595
247,0,-.002,.003,.005,-3.874
247,100,-.002,.003,.006,-4.001
247,200,-.003,.003,.005,-4.062
247,300,-.003,.003,.004,-4.132
247,400,-.003,.002,.005,-3.873
247,500,-.003,.001,.006,-3.87
247,600,-.001,.003,.006,-3.556
247,700,.023,.024,.027,-3.708
247,800,.459,.414,.416,-3.738
247,900,.621,.571,.55,-3.487
247,1000,1.982,1.817,1.695,-1.106
247,1100,2.259,2.079,1.911,.217
247,1200,4.238,3.898,3.567,1.815
247,1300,4.056,3.744,3.354,.783
247,1400,3.065,2.862,2.603,.508
247,1500,3.778,3.52,3.154,.535
247,1600,4.955,4.623,4.045,.96
247,1700,3.96,3.711,3.199,.463
247,1800,3.118,2.936,2.523,.588
247,1900,2.315,2.193,1.877,.317
247,2000,1.483,1.412,1.187,-.483
247,2100,.615,.602,.482,-2.434
247,2200,.09,.091,.072,-3.36
247,2300,.004,.007,.011,-3.643
248,0,0,.003,.007,-3.666
248,100,-.002,.002,.007,-3.78
248,200,-.002,.003,.006,-3.795
248,300,-.002,.002,.006,-2.965
248,400,-.002,.001,.007,-2.124
248,500,-.002,.001,.007,-1.622
248,600,-.001,0,.008,-2.135
248,700,.01,.011,.021,-1.462
248,800,.11,.106,.121,-.463
248,900,.706,.66,.615,-.97
248,1000,1.859,1.682,1.558,-2.076
248,1100,2.152,1.941,1.766,.001
248,1200,2.651,2.411,2.172,.504
248,1300,3.895,3.545,3.144,2.048
248,1400,2.882,2.675,2.426,.871
248,1500,4.017,3.704,3.331,1.876
248,1600,4.745,4.374,3.796,1.334
248,1700,3.885,3.564,3.12,1.599
248,1800,2.223,2.067,1.853,.453
248,1900,1.264,1.177,1.069,-.209
248,2000,.91,.852,.779,-.355
248,2100,.685,.649,.545,-1.161
248,2200,.102,.098,.086,-2.822
248,2300,.002,.004,.008,-3.184
249,0,-.002,.003,.006,-.566
249,100,-.002,.002,.005,-.161
249,200,-.002,.002,.005,-.058
249,300,-.002,0,.005,-.007
249,400,-.002,.001,.005,-.035
249,500,-.002,.003,.004,-.052
249,600,-.002,.002,.004,-.069
249,700,.008,.009,.012,-.064
249,800,.16,.156,.151,.039
249,900,.582,.561,.536,.027
249,1000,1.007,.967,.913,.502
249,1100,1.456,1.396,1.303,.675
249,1200,2.109,2.017,1.869,.883
249,1300,2.137,2.045,1.902,.769
249,1400,2.48,2.371,2.21,.807
249,1500,2.883,2.751,2.569,.883
249,1600,2.713,2.59,2.426,.869
249,1700,2.42,2.306,2.169,.756
249,1800,1.934,1.844,1.738,.604
249,1900,1.358,1.296,1.224,.534
249,2000,.753,.721,.687,.261
249,2100,.283,.272,.262,-.001
249,2200,.048,.047,.046,-.221
249,2300,0,.003,.002,-.285
250,0,-.002,0,0,-.299
250,100,-.002,0,0,-.294
250,200,-.002,0,0,-.418
250,300,-.002,.001,0,-.259
250,400,-.002,0,0,-.182
250,500,-.002,0,0,-.124
250,600,-.001,0,.002,-.094
250,700,.009,.009,.009,-.092
250,800,.095,.093,.089,.012
250,900,.339,.332,.311,.174
250,1000,.908,.885,.817,.313
250,1100,1.522,1.482,1.359,.385
250,1200,2.096,2.023,1.835,.152
250,1300,2.605,2.508,2.278,-.121
250,1400,3.904,3.727,3.282,-7.21
250,1500,4.431,4.285,3.71,-11.26
250,1600,4.199,4.073,3.535,-10.07
250,1700,3.719,3.619,3.169,-6.77
250,1800,3.032,2.975,2.613,-3.126
250,1900,2.215,2.198,1.922,-1.373
250,2000,1.363,1.37,1.168,-1.607
250,2100,.474,.497,.393,-2.56
250,2200,.05,.053,.045,-3.012
250,2300,0,.002,.004,-3.236
251,0,0,0,.003,-3.461
251,100,0,0,.004,-3.538
251,200,0,0,.006,-3.471
251,300,0,.001,.011,-3.575
251,400,0,.001,.012,-3.483
251,500,0,.002,.011,-3.534
251,600,0,0,.005,-3.789
251,700,.013,.014,.014,-3.878
251,800,.206,.198,.188,-3.95
251,900,.924,.882,.778,-3.615
251,1000,1.785,1.728,1.511,-.47
251,1100,2.667,2.569,2.217,1.431
251,1200,3.435,3.294,2.818,1.457
251,1300,4.009,3.841,3.197,1.897
251,1400,4.339,4.147,3.449,.576
251,1500,4.061,3.879,3.244,-.302
251,1600,3.626,3.471,2.959,.027
251,1700,3.153,3.022,2.614,.274
251,1800,2.659,2.551,2.25,-.118
251,1900,1.733,1.668,1.508,-.636
251,2000,1.84,1.777,1.594,-1.395
251,2100,.437,.434,.405,-3.152
251,2200,.036,.036,.035,-.529
251,2300,0,0,.002,-.051
252,0,-.002,0,.003,-.112
252,100,-.003,.002,.004,-.158
252,200,-.003,.006,.007,-1.305
252,300,-.003,.007,.005,-.173
252,400,-.003,.007,.006,-.409
252,500,-.003,.003,.003,-.959
252,600,-.002,.001,.004,-2.244
252,700,.01,.011,.013,-3.191
252,800,.172,.162,.164,-3.424
252,900,.885,.834,.729,-2.695
252,1000,1.701,1.632,1.385,-.145
252,1100,2.992,2.892,2.458,2.039
252,1200,2.644,2.564,2.193,.268
252,1300,3.758,3.629,3.083,.965
252,1400,3.647,3.506,2.975,-.207
252,1500,3.702,3.553,3.039,.078
252,1600,3.445,3.299,2.768,-1.184
252,1700,3.407,3.263,2.765,-.135
252,1800,2.6,2.502,2.151,-.193
252,1900,1.994,1.921,1.673,-.71
252,2000,.587,.568,.523,-.585
252,2100,.234,.229,.215,-1.032
252,2200,.018,.019,.022,-2.055
252,2300,-.001,.002,.004,-.931
253,0,-.002,0,.004,-.611
253,100,-.002,0,.004,-.616
253,200,-.001,0,.004,-.767
253,300,-.002,0,.005,-.582
253,400,-.002,.002,.005,-.634
253,500,-.002,0,.005,-1.078
253,600,-.002,.001,.004,-.882
253,700,.002,.003,.008,-.884
253,800,.068,.067,.068,-.735
253,900,.469,.446,.42,-.72
253,1000,1.087,1.016,.935,-.263
253,1100,2.239,2.062,1.854,-.899
253,1200,2.36,2.174,1.967,.127
253,1300,2.88,2.659,2.361,.684
253,1400,2.294,2.15,1.968,1.023
253,1500,2.468,2.311,2.083,1.287
253,1600,2.331,2.182,1.944,1.536
253,1700,1.887,1.774,1.59,1.247
253,1800,1.124,1.059,.967,.752
253,1900,1.115,1.049,.945,.631
253,2000,.686,.646,.588,.204
253,2100,.256,.241,.222,.079
253,2200,.023,.023,.029,-.353
253,2300,0,0,.011,-.18
254,0,-.001,0,.011,-.405
254,100,-.001,0,.011,-.21
254,200,0,0,.011,-.292
254,300,-.001,0,.01,-.722
254,400,-.001,0,.01,-.438
254,500,-.001,0,.009,-.446
254,600,0,0,.008,.101
254,700,.003,.004,.011,-.593
254,800,.063,.06,.056,-.847
254,900,.338,.312,.24,-1.94
254,1000,.684,.625,.493,-.942
254,1100,.913,.83,.682,-.024
254,1200,1.46,1.314,1.099,.826
254,1300,2.036,1.819,1.56,1.336
254,1400,2.112,1.926,1.666,1.66
254,1500,2.105,1.931,1.67,1.813
254,1600,1.983,1.817,1.602,1.745
254,1700,1.594,1.465,1.294,1.503
254,1800,1.204,1.106,.982,1.12
254,1900,.809,.741,.669,.797
254,2000,.404,.371,.347,.553
254,2100,.138,.128,.135,.334
254,2200,.017,.017,.035,.255
254,2300,0,0,.022,.122
255,0,0,0,.023,.015
255,100,0,0,.021,-.065
255,200,0,0,.023,-.245
255,300,0,0,.023,-.043
255,400,0,.001,.022,-.193
255,500,0,0,.023,-.074
255,600,0,0,.024,.065
255,700,.001,.001,.025,-.06
255,800,.045,.043,.055,-.246
255,900,.258,.238,.197,.272
255,1000,.682,.621,.464,.315
255,1100,1.293,1.159,.829,.216
255,1200,3.168,2.794,1.924,1.074
255,1300,3.176,2.809,1.976,.629
255,1400,2.34,2.044,1.533,.075
255,1500,2.009,1.752,1.435,1.803
255,1600,2.201,1.977,1.607,2.2
255,1700,1.504,1.367,1.166,1.631
255,1800,1.135,1.032,.906,1.47
255,1900,.653,.592,.543,.886
255,2000,.379,.342,.33,.649
255,2100,.098,.09,.106,.391
255,2200,.004,.005,.034,.202
255,2300,0,0,.03,.07
256,0,0,0,.015,-.046
256,100,0,0,.001,-.102
256,200,0,0,.002,-.135
256,300,0,0,.002,-.16
256,400,-.001,0,.002,-.168
256,500,-.001,0,.002,-.146
256,600,-.001,0,.002,-.131
256,700,0,.003,.004,-.062
256,800,.042,.039,.063,-.069
256,900,.195,.176,.283,-.131
256,1000,.36,.324,.518,-.313
256,1100,.638,.58,.906,-.547
256,1200,1.167,1.129,1.631,-1.143
256,1300,1.359,1.51,1.831,-1.314
256,1400,1.521,1.795,1.889,-.719
256,1500,2.144,2.438,2.351,.266
256,1600,1.992,1.937,1.904,.454
256,1700,1.892,1.812,1.754,-.433
256,1800,2.229,2.206,2.085,-3.256
256,1900,1.235,1.198,1.146,-2.056
256,2000,1.005,.995,.928,-2.071
256,2100,.227,.23,.201,-1.93
256,2200,.013,.013,.014,-2.496
256,2300,-.002,0,.002,-2.483
257,0,-.003,0,.003,-2.468
257,100,-.001,0,.003,-2.213
257,200,0,0,.003,-2.194
257,300,0,0,.003,-2.191
257,400,0,0,.004,-2.085
257,500,0,0,.005,-2.071
257,600,0,0,.005,-2.245
257,700,.002,.003,.007,-2.42
257,800,.102,.119,.083,-2.491
257,900,.673,.753,.539,-1.784
257,1000,1.511,1.513,1.23,.728
257,1100,2.329,2.242,1.901,.337
257,1200,3.07,2.952,2.463,-.109
257,1300,3.628,3.488,2.882,-.546
257,1400,3.937,3.783,3.111,-1.392
257,1500,3.965,3.814,3.166,-2.21
257,1600,3.72,3.591,2.998,-3.914
257,1700,3.235,3.136,2.622,-3.985
257,1800,2.546,2.483,2.075,-2.575
257,1900,1.751,1.723,1.43,-2.781
257,2000,.899,.909,.754,-3.158
257,2100,.169,.178,.137,-3.547
257,2200,.006,.007,.011,-3.795
257,2300,-.001,0,.005,-3.851
258,0,-.002,.001,.005,-3.856
258,100,-.003,0,.005,-3.6
258,200,-.003,0,.005,-3.748
258,300,-.003,0,.005,-3.667
258,400,-.003,.002,.005,-3.542
258,500,-.002,0,.004,-3.376
258,600,-.002,0,.004,-3.267
258,700,0,0,.005,-3.052
258,800,.052,.054,.05,-3.219
258,900,.669,.626,.513,-2.599
258,1000,1.711,1.668,1.334,1.02
258,1100,1.557,1.543,1.302,1.073
258,1200,2.13,2.084,1.718,1.418
258,1300,2.64,2.573,2.124,1.841
258,1400,2.797,2.726,2.256,1.355
258,1500,4.492,4.335,3.491,1.516
258,1600,3.438,3.31,2.701,-.276
258,1700,2.613,2.507,2.104,-.002
258,1800,1.172,1.128,1.004,.047
258,1900,.941,.9,.804,.019
258,2000,.311,.308,.276,-2.669
258,2100,.139,.165,.109,-2.568
258,2200,.007,.007,.008,-2.838
258,2300,-.003,0,.002,-2.78
259,0,-.003,0,.001,-2.787
259,100,-.003,0,.002,-3.083
259,200,-.002,0,.002,-3.251
259,300,-.002,0,.003,-3.255
259,400,0,0,.002,-3.25
259,500,0,0,.002,-3.439
259,600,0,0,.002,-3.382
259,700,0,.001,.003,-3.355
259,800,.055,.054,.051,-3.324
259,900,.539,.498,.425,-3.093
259,1000,1.401,1.352,1.04,-.103
259,1100,2.212,2.148,1.671,2.761
259,1200,2.935,2.851,2.219,3.317
259,1300,3.485,3.391,2.626,3.185
259,1400,3.808,3.704,2.869,3.037
259,1500,3.842,3.744,2.909,1.228
259,1600,3.591,3.517,2.753,.973
259,1700,3.101,3.053,2.428,.962
259,1800,2.418,2.401,1.937,-.427
259,1900,1.609,1.615,1.308,-1.46
259,2000,.753,.781,.644,-2.801
259,2100,.105,.109,.087,-2.777
259,2200,.004,.005,.006,-2.951
259,2300,-.002,0,.002,-2.867
260,0,0,0,.002,-2.538
260,100,0,0,.002,-2.903
260,200,0,0,.002,-2.914
260,300,0,0,.002,-2.897
260,400,0,0,.002,-2.896
260,500,0,0,.002,-2.62
260,600,0,0,.002,-1.697
260,700,0,0,.002,-.564
260,800,.048,.049,.044,-.286
260,900,.256,.262,.224,-.429
260,1000,.636,.642,.542,.123
260,1100,1.127,1.133,.956,.907
260,1200,1.705,1.697,1.411,1.281
260,1300,1.732,1.734,1.477,1.327
260,1400,2.108,2.108,1.801,1.515
260,1500,2.337,2.327,1.97,1.705
260,1600,2.416,2.391,2.007,1.529
260,1700,2.205,2.186,1.816,1.05
260,1800,1.818,1.806,1.493,.196
260,1900,.8,.806,.665,-2.274
260,2000,.426,.438,.364,-2.896
260,2100,.05,.052,.049,-3.198
260,2200,.003,.004,.006,-3.316
260,2300,0,0,.003,-3.254
261,0,0,0,.003,-2.949
261,100,0,0,.003,-3.249
261,200,0,0,.003,-3.479
261,300,0,0,.003,-3.207
261,400,0,.001,.003,-3.374
261,500,0,0,.003,-3.727
261,600,0,0,.003,-3.212
261,700,0,0,.004,-3.826
261,800,.024,.025,.025,-3.913
261,900,.172,.169,.152,-3.695
261,1000,.45,.437,.372,-3.417
261,1100,.835,.81,.677,-2.518
261,1200,2.596,2.481,2.001,2.6
