# NEAD 1.0 UTF-8
# [METADATA]
# doi = https://doi.org/10.16904/envidat.1
# reference = "Steffen, K. (2020). Greenland Climate Network (GC-Net) Data. EnviDat. doi: doi:10.16904/envidat.1"
# station_id = 107282
# station_name = GC-NET station SMS4
# srid = EPSG:4326
# geometry = POINTZ ()
# nodata = 
# timestamp_meaning = end
# timezone = 0
# field_delimiter = ,
# 
# [FIELDS]
# fields = timestamp,TA1,TA2,RH1,VW1,DW1,HW1,V,HS1,SZA,SAA,RH1_cor,Lat,Lon
# add_value = 0,0,0,0,0,0,0,0,0,0,0,0,0,0
# scale_factor = 1,1,1,1,1,1,1,1,1,1,1,1,1,1
# units = time,DegreesC,DegreesC,%/100,m/s,Degrees,m,V,m,Degrees,Degrees,%/100,degN,degE
# display_description = timestamp_iso,air_temperature_1,air_temperature_2,relative_humidity_1,wind_speed_1,wind_from_direction_1,height_wind_sensor_1,battery_voltage,surface_height_1,solar_zenith_angle,solar_azimuth_angle,relative_humidity_1_cor,latitude,longitude
# database_fields = timestamp_iso,airtemp1,airtemp2,rh1,windspeed1,winddir1,hw1,battvolt,hs1,solar_zenith_angle,solar_azimuth_angle,rh1_cor,lat,lon
# database_fields_data_types = timestamp,real,real,real,real,real,real,real,real,real,real,real,real,real
# 
# [DATA]
# 
# 
2001-05-22 00:00:00+00:00,2.44,2.18,78.90,2.84,123.00,1.16,,,83.12,309.79,78.90,69.40130,-50.21080
2001-05-22 01:00:00+00:00,2.44,1.96,77.60,2.53,141.80,1.16,,0,86.47,324.79,77.60,69.40130,-50.21080
2001-05-22 02:00:00+00:00,1.71,1.32,81.10,2.63,117.60,1.16,,0,88.75,339.79,81.10,69.40130,-50.21080
2001-05-22 03:00:00+00:00,0.95,0.41,80.50,2.98,105.20,1.16,,0,89.82,354.79,80.50,69.40130,-50.21080
2001-05-22 04:00:00+00:00,0.86,0.67,78.30,3.73,122.20,1.16,,0,89.62,9.79,78.30,69.40130,-50.21080
2001-05-22 05:00:00+00:00,0.21,0.02,79.90,4.33,95.90,1.16,,0,88.14,24.79,79.90,69.40130,-50.21080
2001-05-22 06:00:00+00:00,0.02,-0.08,81.80,3.52,85.40,1.16,,0,85.50,39.79,81.80,69.40130,-50.21080
2001-05-22 07:00:00+00:00,0.31,0.36,78.70,2.45,76.70,1.16,,0,81.85,54.79,78.70,69.40130,-50.21080
2001-05-22 08:00:00+00:00,0.92,1.21,71.30,2.45,338.40,1.16,,0,77.42,69.79,71.30,69.40130,-50.21080
2001-05-22 09:00:00+00:00,0.56,0.76,70.80,3.72,306.50,1.16,,0,72.43,84.79,70.80,69.40130,-50.21080
2001-05-22 10:00:00+00:00,0.50,0.78,71.90,3.24,325.00,1.16,,0,67.19,99.79,71.90,69.40130,-50.21080
2001-05-22 11:00:00+00:00,0.44,0.75,74.70,2.57,351.90,1.16,,0,61.97,114.79,74.70,69.40130,-50.21080
2001-05-22 12:00:00+00:00,0.47,0.98,79.80,2.10,348.30,1.16,,0,57.14,129.79,79.80,69.40130,-50.21080
2001-05-22 13:00:00+00:00,0.68,1.29,76.00,2.48,358.20,1.16,,0,53.06,144.79,76.00,69.40130,-50.21080
2001-05-22 14:00:00+00:00,0.79,1.60,75.90,2.26,350.50,1.16,,0,50.13,159.79,75.90,69.40130,-50.21080
2001-05-22 15:00:00+00:00,0.91,1.62,75.20,3.44,313.60,1.16,,0,48.70,174.79,75.20,69.40130,-50.21080
2001-05-22 16:00:00+00:00,0.92,1.51,75.20,2.96,301.80,1.16,,0,48.95,189.79,75.20,69.40130,-50.21080
2001-05-22 17:00:00+00:00,0.84,1.41,75.60,2.84,291.00,1.16,,0,50.85,204.79,75.60,69.40130,-50.21080
2001-05-22 18:00:00+00:00,0.86,1.11,78.60,2.40,291.10,1.16,,0,54.16,219.79,78.60,69.40130,-50.21080
2001-05-22 19:00:00+00:00,0.98,1.32,80.10,0.91,334.20,1.16,,0,58.49,234.79,80.10,69.40130,-50.21080
2001-05-22 20:00:00+00:00,1.04,1.47,81.60,0.60,86.20,1.16,,0,63.46,249.79,81.60,69.40130,-50.21080
2001-05-22 21:00:00+00:00,1.22,1.38,83.60,0.92,62.46,1.16,,0,68.71,264.79,83.60,69.40130,-50.21080
2001-05-22 22:00:00+00:00,1.22,1.16,88.00,0.98,71.90,1.16,,0,73.89,279.79,88.00,69.40130,-50.21080
2001-05-22 23:00:00+00:00,1.08,0.94,90.00,0.73,89.00,1.16,,0,78.71,294.79,90.00,69.40130,-50.21080
2001-05-23 00:00:00+00:00,0.98,0.67,91.60,0.75,117.80,1.16,,0,82.92,309.79,91.60,69.40130,-50.21080
2001-05-23 01:00:00+00:00,1.15,0.90,86.40,0.46,167.20,1.16,,0,86.26,324.79,86.40,69.40130,-50.21080
2001-05-23 02:00:00+00:00,0.78,0.48,90.40,0.85,50.90,1.16,,0,88.54,339.79,90.40,69.40130,-50.21080
2001-05-23 03:00:00+00:00,0.79,0.59,90.10,1.51,26.78,1.16,,0,89.61,354.79,90.10,69.40130,-50.21080
