188 149 2000 1.312 1.392 1.01 -0.779 0.463 0.342 1.571 0.273 1.05 0.743 -0.584 -0.315 2.182 13.98
212 149 2100 5.078 2.534 10.67 -1.182 -1.059 89.6 88.5 1.796 1.548 248.8 215.1 604.8 1.235 1.108
188 149 2100 2.098 0.58 0.61 -0.554 -0.114 0.359 2.124 1.519 2.577 -0.161 -0.549 -0.553 2.613 13.93
212 149 2200 5.106 2.552 10.59 -1.074 -0.944 87.2 86.8 1.927 1.595 236.9 204.7 604.6 1.235 1.103
188 149 2200 2.81 0.938 0.569 -0.496 -0.376 0.162 2.213 1.823 2.246 0.081 -0.355 -0.545 2.737 13.78
212 149 2300 4.528 2.336 7.36 -0.474 -0.406 82.2 81.2 0.942 0.796 226.2 230.7 604.3 1.234 1.101
188 149 2300 5.124 2.887 2.615 1.827 1.184 1.909 4.071 4.273 4.299 2.267 0.546 0.558 1.431 13.75
212 150 0 4.067 2.132 6.773 -0.717 -0.758 84.6 82.3 1.339 1.045 313 187.9 604.3 1.234 1.1
188 150 0 6.553 3.209 1.256 1.142 2.034 1.798 1.343 1.139 1.962 4.632 0.077 0.529 2.875 13.82
212 150 100 2.699 1.406 5.341 -1.994 -1.878 96.2 94.3 1.966 1.818 103.1 37.99 604.1 1.235 1.101
188 150 100 0.553 -1.077 -1.504 -1.693 -1.232 -1.291 -1.458 -1.461 -1.455 -0.915 -1.85 -1.537 2.816 13.75
212 150 200 3.003 1.574 4.256 -2.526 -2.491 93.5 91.9 1.82 1.681 29.08 32.25 603.8 1.237 1.102
188 150 200 1.035 -1.792 -2.059 -2.14 -1.527 -2.267 -2.364 -2.351 -2.348 -1.855 -2.155 -1.864 2.332 13.74
212 150 300 2.86 1.479 3.802 -2.44 -2.384 93.2 89.8 1.795 1.66 112.7 19.09 603.7 1.237 1.102
188 150 300 0.387 -1.598 -2.022 -2.043 -0.581 -1.937 -2.288 -2.258 -2.355 -0.773 -2.206 -1.632 2.326 13.75
212 150 400 2.599 1.429 3.413 -2.571 -2.546 93.2 89.6 2.157 1.938 239.5 41.79 603.6 1.237 1.102
188 150 400 -1.231 -1.94 -2.247 -2.285 -0.973 -1.868 -2.385 -2.213 -2.485 -1.04 -2.378 -1.822 2.842 13.77
212 150 500 2.783 1.61 1.369 -2.754 -2.911 92.6 93.1 2.349 2.175 69.24 22.4 603.5 1.237 1.103
188 150 500 -2.304 -2.35 -2.553 -2.724 -2.334 -2.413 -2.564 -2.524 -2.645 -2.444 -2.525 -2.697 3.502 13.81
212 150 600 2.955 1.734 1.007 -2.865 -3.014 91.8 92.9 3.422 3.21 20.41 25.09 603.6 1.237 1.103
188 150 600 -2.595 -2.386 -2.703 -2.828 -1.526 -2.684 -2.536 -2.671 -2.702 -1.8 -2.726 -2.94 4.345 13.9
212 150 700 3.269 2.001 1.082 -2.622 -2.765 91.7 91.9 2.715 2.111 202.4 108.9 603.6 1.237 1.102
188 150 700 -2.009 -2.048 -2.483 -2.614 0.171 -1.24 -2.028 -2.015 -2.097 -0.26 -2.468 -2.569 3.855 13.99
212 150 800 3.71 2.373 1.69 -2.376 -2.374 89.1 86.7 2.589 2.093 211.2 91.2 603.6 1.236 1.102
188 150 800 -1.82 -1.734 -2.209 -2.346 0.72 -0.929 -1.572 -1.895 -1.742 0.467 -2.173 -1.693 4.083 14.1
212 150 900 4.251 2.771 2.873 -2.631 -2.58 88.8 85.8 3.016 1.877 330.5 168.8 604 1.237 1.102
188 150 900 -1.554 -1.833 -2.284 -2.43 1.292 0.695 -0.644 -1.358 -1 1.94 -2.462 -1.924 3.619 14.35
212 150 1000 4.852 3.067 4.601 -2.232 -2.137 86.9 83.6 2.377 1.442 256.6 172.2 604.3 1.236 1.102
188 150 1000 -0.386 -0.449 -1.337 -1.524 2 2.596 0.767 -0.097 0.614 2.703 -1.974 -1.363 3.417 14.39
212 150 1100 5.432 3.199 5.702 -1.033 -0.923 77.4 75.4 0.726 0.616 99.6 72.9 604.8 1.236 1.101
188 150 1100 2.657 4.259 1.617 1.565 4.942 5.964 3.5 2.767 4.839 4.807 0.176 0.768 1.45 13.67
212 150 1200 6.038 3.396 8.63 -1.63 -1.446 84.1 81.2 1.798 1.569 233.7 238.4 605.3 1.235 1.101
188 150 1200 -1.031 -0.904 -0.553 -0.608 2.94 4.673 6.267 5.031 12.12 3.086 -0.774 -0.252 2.822 13.58
212 150 1300 6.596 3.599 12.03 -1.871 -1.655 87.2 86.4 3.21 2.55 210.7 212.9 605.5 1.235 1.101
188 150 1300 -1.388 -1.394 -1.277 -1.329 -0.323 1.018 3.873 3.577 6.91 0.309 -1.319 -1.301 4.011 13.59
212 150 1400 6.894 3.545 14.4 -1.242 -0.931 82.6 82.8 1.509 1.146 193.5 197.6 605.7 1.235 1.1
188 150 1400 -0.215 0.171 -0.183 -0.17 1.363 4.531 7.38 9.6 13.76 1.888 -0.18 -0.424 2.097 13.44
212 150 1500 7.13 3.853 11.6 -0.333 0.001 76 74.2 0.852 0.719 168 138.3 605.8 1.234 1.1
188 150 1500 2.876 3.631 2.161 2.296 4.522 5.696 3.721 6.193 6.739 4.566 0.985 1.393 3.005 13.38
212 150 1600 7.34 3.817 15.12 -1.412 -1.244 87 86.6 2.681 2.501 34.48 37.05 606.3 1.235 1.1
188 150 1600 -0.761 -0.755 -0.532 -1 -0.898 -0.989 -0.439 -0.917 -0.467 -1.099 -0.898 -0.79 3.214 13.54
212 150 1700 7.32 3.718 16.35 -1.289 -1.123 86.8 86.5 2.541 2.4 27.16 30.71 606.4 1.235 1.1
188 150 1700 -0.803 -0.829 -0.387 -1.025 -0.925 -1.015 -1.003 -1.065 -0.916 -1.029 -0.815 -0.677 2.888 13.61
212 150 1800 7.13 3.554 15.98 -1.203 -1.058 87 86.8 2.634 2.494 25.2 29.2 606.8 1.236 1.1
188 150 1800 -0.406 -0.904 -0.961 -1.268 -0.941 -1.039 -1.082 -1.075 -0.917 -1.033 -0.763 -0.642 3.058 13.7
212 150 1900 6.789 3.366 15.12 -1.007 -0.922 86 86.1 2.193 2.07 23.86 27.75 607.2 1.236 1.101
188 150 1900 0.541 -0.166 -0.847 -1.175 -0.709 -0.796 -0.872 -0.76 -0.804 -0.846 -0.534 -0.459 2.731 13.75
212 150 2000 6.32 3.159 13.73 -0.702 -0.634 83.2 83.7 1.523 1.422 43.22 45.08 607.4 1.235 1.1
188 150 2000 3.804 1.185 0.585 -0.737 -0.389 -0.096 0.149 -0.029 -0.269 -0.317 -0.05 -0.117 2.463 14.5
212 150 2100 5.734 2.941 11.24 0.954 0.503 69.48 73.1 0.328 0.219 110.5 96.5 607.9 1.235 1.099
188 150 2100 16.7 6.416 5.408 2.101 1.578 2.505 2.418 2.605 2.054 1.896 2.623 1.837 0.699 14.19
212 150 2200 5.153 2.699 8.91 -0.339 -0.239 79.1 80.9 1.08 0.801 200.8 195.5 608.2 1.235 1.101
188 150 2200 6.923 4.159 2.258 0.308 0.744 2.248 5.651 5.697 6.122 1.121 1.097 0.45 1.202 14.13
212 150 2300 4.557 2.438 6.536 0.668 0.588 74.9 75 0.395 0.254 232.5 220.2 608.4 1.235 1.101
188 150 2300 9.27 6.841 5.19 4.238 3.425 3.6 6.668 5.966 6.397 5.86 2.024 1.989 1.052 14.05
212 151 0 3.988 2.199 4.27 1.495 1.038 69.57 69.81 0.096 0.043 270.4 226.1 608.7 1.235 1.099
188 151 0 11.72 9.77 6.572 7.93 6.696 4.837 5.969 5.296 7.25 10.27 2.982 3.064 0.457 14
212 151 100 3.509 1.972 2.629 0.245 -0.22 76.9 74.5 0.357 0.059 309 282.4 608.7 1.236 1.101
188 151 100 11.95 6.836 2.253 3.913 5.656 3.845 2.174 2.352 3.277 8.02 1.441 1.832 0.399 13.98
212 151 200 3.15 1.72 2.714 -1.027 -1.54 86.9 82.5 0.813 0.346 255.6 255.7 608.7 1.237 1.102
188 151 200 6.508 2.066 -0.375 0.406 3.52 1.232 -0.414 -0.064 0.018 3.429 -0.576 -0.03 1.143 13.98
212 151 300 2.911 1.572 2.104 -2.458 -2.513 92.4 89.2 1.52 1.345 27.29 25.22 608.7 1.239 1.103
188 151 300 0.49 -1.585 -2.021 -1.988 -0.731 -2.096 -2.302 -2.177 -2.286 -1.462 -2.116 -1.612 1.96 14
212 151 400 2.64 1.485 2.231 -2.863 -2.952 92.7 90.4 1.291 1.12 29.73 28.05 608.7 1.24 1.104
188 151 400 -1.238 -1.915 -2.285 -2.201 -1.15 -2.301 -2.55 -2.418 -2.775 -1.938 -2.484 -2.113 1.829 14.02
212 151 500 2.797 1.727 -0.307 -2.514 -2.924 89.4 91.7 0.668 0.557 47.86 20.54 608.7 1.24 1.103
188 151 500 -1.26 -1.053 -1.84 -2.25 -1.181 -1.603 -2.125 -2.103 -2.294 -1.258 -1.925 -2.402 1.052 14.06
212 151 600 2.938 1.879 -0.836 -2.317 -3.063 86.7 90.4 0.642 0.234 286 243.8 608.5 1.24 1.104
188 151 600 -1.249 -0.421 -1.588 -0.867 7.61 0.828 -0.142 -0.67 0.399 5.616 -1.574 -2.45 0.608 14.14
212 151 700 3.002 1.965 0.055 -2.169 -2.673 85.9 89.5 0.347 0.31 248.8 254.7 608.4 1.24 1.104
188 151 700 -1.085 0.094 -0.433 0.074 7.14 2.511 2.08 1.917 5.027 4.711 -1.198 -1.847 0.823 14.29
212 151 800 2.995 1.92 1.867 -2.273 -2.085 89.1 88 0.35 0.279 212.3 208.7 608.5 1.239 1.104
188 151 800 -0.642 0.27 -0.209 -0.319 2.687 3.824 3.721 4.202 5.505 1.324 -1.331 -1.217 0.797 14.35
212 151 900 3.819 2.578 1.883 -2.16 -2.011 82.1 79.1 0.357 0.242 252.7 210.8 608.5 1.24 1.105
188 151 900 0.852 2.453 1.067 1.463 7.21 6.786 5.123 4.613 6.486 7.12 -0.643 -0.039 1.326 14.58
212 151 1000 3.713 2.337 4.158 -2.919 -2.714 89.3 85.3 0.509 0.32 277.8 178.5 608.6 1.241 1.105
188 151 1000 0.546 0.934 -0.825 -0.524 4.011 4.703 2.124 1.729 2.866 4.184 -2.212 -1.444 1.45 14.61
212 151 1100 4.23 2.528 6.871 -2.59 -2.498 89.1 87.9 0.445 0.404 126.6 102.1 608.5 1.241 1.105
188 151 1100 1.163 1.516 -0.17 -0.208 2.182 2.468 0.649 0.8 1.234 1.37 -1.616 -1.269 1.202 13.91
212 151 1200 4.778 2.802 8.42 -2.767 -2.725 89.9 90.4 0.844 0.773 99.7 73.5 608.5 1.24 1.105
188 151 1200 1.074 0.497 -0.578 -1.107 -0.452 1.265 -0.226 0.648 0.483 -0.749 -1.803 -1.84 1.568 13.97
212 151 1300 5.107 2.957 9.65 -3.061 -2.973 92.2 92.8 1.149 1.075 54.58 51.87 608.7 1.241 1.103
188 151 1300 -0.189 -0.87 -1.572 -1.971 -1.399 -0.899 -1.717 -1.455 -1.266 -1.672 -2.409 -2.339 1.64 13.7
212 151 1400 5.29 3.041 10.88 -2.733 -2.693 91.3 91.6 1.219 1.131 58.84 52 608.7 1.24 1.104
188 151 1400 0.158 -0.708 -1.304 -1.73 -1.166 -0.742 -1.501 -1.166 -0.985 -1.402 -2.134 -2.055 2.051 13.67
212 151 1500 5.68 3.251 12.09 -2.15 -2.206 87.2 88.1 0.88 0.711 160.1 158 608.4 1.239 1.103
188 151 1500 0.844 0.039 -0.36 -0.566 0.909 1.312 0.132 0.656 1.579 0.627 -1.284 -1.281 2.254 13.66
212 151 1600 5.931 3.379 12.81 -1.937 -1.797 85 83.1 0.53 0.444 240.9 221.6 608.3 1.238 1.104
188 151 1600 1.329 0.988 0.124 -0.245 2.891 3.135 2.401 2.542 4.374 2.714 -0.945 -0.528 1.222 14.56
212 151 1700 5.308 3.032 11.36 -2.226 -2.267 88.1 89.1 0.88 0.807 108.7 105.6 608.2 1.239 1.103
188 151 1700 1.094 -0.148 -0.425 -1.096 -0.469 0.822 0.062 1.079 1.07 -0.926 -1.216 -1.409 1.816 13.79
212 151 1800 5.215 2.916 10.76 -2.271 -2.295 88.6 89.9 0.811 0.753 62.3 60.27 608.1 1.24 1.103
188 151 1800 1.709 -0.265 -0.454 -1.29 -1.061 -0.174 -1.225 -0.34 -0.829 -1.328 -1.265 -1.425 2.032 13.68
212 151 1900 5.42 3.031 11.92 -2.761 -2.621 93.8 93.7 1.518 1.439 48.52 43.5 608 1.24 1.103
188 151 1900 0.249 -1.467 -1.755 -2.299 -1.834 -1.814 -2.007 -1.961 -1.808 -1.963 -2.298 -2.147 2.306 13.75
212 151 2000 5.813 3.149 11.79 -2.114 -2.184 85.7 86.6 0.631 0.584 90.2 54.12 608 1.24 1.104
188 151 2000 4.042 0.969 0.259 -1.666 -1.069 -0.873 -1.62 -1.283 -1.901 -1.288 -0.94 -1.039 1.771 13.68
212 151 2100 5.001 2.745 9.15 -2.601 -2.495 89.3 88.8 1.1 1.073 24.44 29.32 608.1 1.24 1.103
188 151 2100 4.436 -0.432 -0.952 -2.213 -1.667 -1.741 -1.912 -1.966 -1.981 -1.67 -1.826 -1.626 1.836 13.78
212 151 2200 4.867 2.687 9.24 -2.766 -2.647 92.6 92.3 1.496 1.442 27 29.85 607.8 1.24 1.104
188 151 2200 3.177 -1.251 -1.673 -2.495 -2.05 -2.175 -2.091 -2.186 -2.145 -1.743 -2.261 -2.039 2.241 13.79
212 151 2300 3.913 2.198 7 -2.735 -2.582 94.5 93.3 1.344 1.306 40.72 28.13 607.9 1.24 1.105
188 151 2300 2.356 -1.046 -1.73 -2.306 -1.798 -1.99 -2.07 -2.21 -2.118 -1.213 -2.396 -2.012 2.378 14.64
212 152 0 3.837 2.168 4.551 -2.467 -2.457 89.7 89.5 0.639 0.608 100.6 29.8 608 1.24 1.104
188 152 0 6.964 0.809 -0.796 -1.613 -1.207 -1.166 -2.004 -1.827 -2.195 0.104 -1.589 -1.318 1.013 14.29
212 152 100 3.598 2.063 2.694 -0.852 -2.059 78.8 83.5 0.132 0.169 89.3 65.08 608 1.239 1.103
188 152 100 12.65 3.533 1.938 1.25 -0.307 0.183 -1.709 -0.408 -1.9 -0.091 0.616 -0.431 0.464 14.24
212 152 200 3.18 1.816 1.94 -1.247 -1.931 79.9 82 0.271 0.185 77.1 62.28 608 1.239 1.102
188 152 200 9.65 3.184 1.856 1.814 1.129 0.391 -1.459 -0.117 -1.659 0.394 0.123 -0.354 1 14.2
212 152 300 2.323 1.357 0.973 -2.548 -2.577 88.6 86.2 0.641 0.524 22 26.64 607.9 1.24 1.104
188 152 300 1.468 -0.372 -1.471 -1.593 -0.13 -1.506 -2.236 -1.953 -2.267 -0.763 -2.091 -1.555 1.052 14.22
212 152 400 2.381 1.422 1.659 -2.635 -2.65 90.1 87.3 0.681 0.495 227.7 231.9 607.7 1.24 1.105
188 152 400 0.15 -0.591 -1.697 -1.667 -0.096 -0.892 -2.076 -1.686 -2.201 -0.185 -2.306 -1.748 1.169 14.26
212 152 500 2.066 1.29 0.365 -2.867 -3.008 90.2 90.4 0.628 0.503 33.12 50.07 607.3 1.241 1.105
188 152 500 -0.815 -1.178 -1.965 -2.156 -1.372 -1.806 -2.426 -2.222 -2.478 -1.778 -2.415 -2.414 1.156 14.29
212 152 600 1.777 1.104 1.317 -3.268 -3.169 95.6 94.4 0.826 0.79 107.7 30.76 607.2 1.241 1.105
188 152 600 -1.746 -1.922 -2.504 -2.751 -1.819 -2.128 -2.403 -2.519 -2.484 -1.76 -3.163 -2.843 1.575 14.26
212 152 700 2.417 1.532 1.999 -3.016 -2.977 91.6 90.7 0.303 0.233 214.7 159 606.9 1.241 1.104
188 152 700 -0.416 -0.167 -1.512 -1.213 1.652 0.482 -0.723 -0.605 -0.581 1.048 -2.487 -2.218 0.804 14.44
212 152 800 2.373 1.502 2.349 -3.478 -3.38 94.8 92.9 0.463 0.216 278.9 263.6 606.8 1.242 1.106
188 152 800 -1.324 -1.245 -2.194 -1.95 0.684 0.242 -1.24 -1.196 -0.857 0.613 -3.158 -2.642 0.967 14.45
212 152 900 3.967 2.773 2.429 -2.671 -2.631 85.9 82.6 0.215 0.182 213.6 212.5 606.4 1.242 1.105
188 152 900 -0.217 1.223 0.028 0.526 7.42 4.853 3.934 2.641 6.188 6.499 -1.636 -0.836 0.784 14.78
212 152 1000 4.232 2.969 1.568 -2.23 -1.947 82.4 78.1 0.412 0.361 112.7 86.3 606.3 1.241 1.104
188 152 1000 2.037 4.351 1.529 1.218 4.849 5.991 4.189 3.706 4.991 4.165 -1.065 -0.189 1.313 14.61
