
103,5.234,4.818,4.255,2.701
103,2.34,2.187,2.01,.488
206,159,2100,4.055,409.6,-.691,75.8,5.593,410.6,.15,79.3,2.365,408.9,-1.246,72.5,191.8
103,1.63,1.53,1.42,.25
103,1.024,.958,.898,-.011
103,.642,.605,.569,.096
206,160,0,1.625,408.2,-1.983,87,2.314,409.2,-1.165,91,.881,407,-3.059,80.7,152.5
103,.283,.268,.256,.109
103,.168,.16,.155,.102
103,.129,.124,.12,.02
206,160,300,2.255,406.4,-3.674,92.5,2.87,406.9,-3.17,93,1.57,406,-3.989,91.2,134.3
103,.134,.129,.125,-.109
103,.213,.206,.196,.064
103,.348,.335,.319,.192
206,160,600,3.939,405.8,-4.107,92.6,4.673,406.1,-3.839,93,2.605,405.5,-4.322,92.4,130.1
103,.585,.562,.536,.316
103,.957,.919,.872,.478
103,1.262,1.212,1.152,.42
206,160,900,3.981,406.1,-3.848,92.6,4.456,406.3,-3.593,92.7,3.523,405.8,-4.042,92.5,164.2
103,2.015,1.929,1.834,.692
103,2.766,2.633,2.514,.886
103,3.646,3.456,3.311,1.165
206,160,1200,3.539,407.1,-3.072,92.2,4.763,408.1,-2.675,92.6,2.541,406.3,-3.656,92,196.6
103,4.268,4.023,3.865,1.182
103,4.752,4.458,4.261,1.846
