  Jul.Day  S1(up)  S2(up)  S(dw)   Alb1 Alb2  net_rad
  171.375   259.7   255.8   206.0  79.  81.    6.2
  171.382   243.6   240.1   193.9  80.  81.    5.0
  171.389   248.7   244.9   198.4  80.  81.    4.6
  171.396   257.9   254.1   206.2  80.  81.    4.1
  171.403   274.9   270.1   219.5  80.  81.    4.2
  171.410   269.4   265.1   215.4  80.  81.    5.3
  171.417   264.7   260.9   211.7  80.  81.    6.2
  171.424   243.0   240.2   195.1  80.  81.    4.9
  171.431   261.5   258.2   209.2  80.  81.    6.1
  171.438   270.0   267.1   215.9  80.  81.    5.1
  171.444   280.3   276.6   223.5  80.  81.    5.9
  171.451   332.6   326.9   264.0  79.  81.    9.6
  171.458   438.4   426.5   343.6  78.  81.    1.1
  171.465   464.0   450.0   368.2  79.  82.    9.5
  171.472   510.6   503.2   415.8  81.  83.   17.8
  171.479   478.7   469.6   390.1  81.  83.   10.3
  171.486   517.8   513.0   431.1  83.  84.   16.8
  171.493   509.1   504.5   427.6  84.  85.   14.8
  171.500   578.3   572.7   486.5  84.  85.   19.8
  171.507   505.4   501.9   428.4  85.  85.   13.2
  171.514   479.2   475.8   407.7  85.  86.   10.3
  171.521   480.8   478.1   412.0  86.  86.    9.7
  171.528   505.9   502.9   434.0  86.  86.   12.0
  171.535   561.7   557.1   479.9  85.  86.   16.2
  171.542   506.5   503.5   436.6  86.  87.    9.8
  171.549   517.6   515.5   445.6  86.  86.   11.1
  171.556   553.6   551.2   475.2  86.  86.   16.3
  171.563   558.0   560.4   486.4  87.  87.   23.0
  171.569   579.7   581.7   505.9  87.  87.   22.4
  171.576   582.4   582.2   504.4  87.  87.   24.2
  171.583   630.8   629.4   540.9  86.  86.   29.4
  171.590   603.4   599.9   515.0  85.  86.   22.3
  171.597   626.7   622.2   533.6  85.  86.   27.8
  171.604   668.7   661.9   563.4  84.  85.   28.4
  171.611   736.2   724.5   609.4  83.  84.   34.0
  171.618   780.6   764.5   633.4  81.  83.   35.5
  171.625   628.4   613.3   509.3  81.  83.   14.2
  171.632   806.1   783.6   643.5  80.  82.   39.6
  171.639   773.1   752.9   624.3  81.  83.   44.8
  171.646   696.1   687.9   581.2  83.  84.   44.3
  171.653   671.7   666.4   565.4  84.  85.   44.9
  171.660   673.7   661.8   558.6  83.  84.   46.4
  171.667   676.6   664.6   562.4  83.  85.   48.7
  171.674   653.1   646.1   549.5  84.  85.   45.2
  171.681   653.2   644.7   545.1  83.  85.   45.2
  171.688   711.9   699.0   582.9  82.  83.   56.6
  171.694   683.9   668.7   558.6  82.  84.   50.5
  171.701   670.6   655.7   549.2  82.  84.   50.6
  171.708   674.8   661.5   554.5  82.  84.   52.3
  171.715   653.2   643.3   542.4  83.  84.   48.7
  171.722   652.4   640.8   538.4  83.  84.   48.6
  171.729   661.2   646.9   538.4  81.  83.   51.4
  171.736   610.9   598.5   500.3  82.  84.   44.0
  171.743   565.1   553.2   464.4  82.  84.   38.3
  171.750   526.4   512.4   430.1  82.  84.   29.8
  171.757   530.3   518.2   435.0  82.  84.   34.9
  171.764   554.8   542.6   456.1  82.  84.   42.0
  171.771   556.4   542.7   456.4  82.  84.   42.4
  171.778   477.1   467.0   395.5  83.  85.   30.0
  171.785   481.5   471.3   400.3  83.  85.   32.2
  171.792   510.6   500.9   424.2  83.  85.   37.8
  171.799   490.5   482.6   409.3  83.  85.   36.6
  171.806   440.7   437.9   373.1  85.  85.   27.9
  171.813   452.6   450.5   385.3  85.  86.   26.4
  171.819   429.8   430.1   368.1  86.  86.   19.9
  171.826   444.8   442.8   377.3  85.  85.   27.0
  171.833   415.6   412.2   351.0  84.  85.   24.0
  171.840   379.1   373.5   318.7  84.  85.   19.8
  171.847   406.4   397.5   338.3  83.  85.   24.0
  171.854   493.6   478.1   404.2  82.  85.   34.8
  171.861   395.8   384.5   325.5  82.  85.    9.2
  171.868   299.9   291.5   249.3  83.  86.  -11.6
  171.875   265.6   254.1   219.8  83.  86.  -17.4
  171.882   324.7   311.3   267.6  82.  86.     .6
  171.889   299.3   288.7   248.7  83.  86.   -1.5
  171.896   217.6   210.2   183.8  84.  87.  -13.4
  171.903   185.2   180.5   157.8  85.  87.  -12.7
  171.910   158.2   155.8   135.7  86.  87.  -10.3
  171.917   162.6   159.4   138.8  85.  87.   -5.2
  171.924   162.5   159.2   138.5  85.  87.   -4.1
  171.931   157.5   155.3   135.4  86.  87.   -3.5
  171.938   162.3   159.6   139.0  86.  87.   -1.3
  171.944   155.8   152.2   133.2  86.  88.   -5.3
  171.951   145.9   138.9   124.5  85.  90.  -13.4
  171.958   147.7   135.4   125.8  85.  93.  -18.0
  171.965    95.2    91.3    83.7  88.  92.  -30.8
  171.972    66.7    66.4    59.4  89.  89.  -27.6
  171.979    65.5    64.9    57.6  88.  89.  -20.9
  171.986    74.6    72.4    64.7  87.  89.  -19.3
  171.993    93.3    88.5    80.0  86.  90.  -20.5
  172.001    76.9    75.6    67.8  88.  90.  -29.5
  172.007    74.1    73.4    65.6  88.  89.  -35.6
  172.014    73.7    73.6    65.5  89.  89.  -35.2
  172.021    73.8    73.1    65.2  88.  89.  -28.5
  172.028    71.0    70.6    62.6  88.  89.  -22.1
  172.035    66.7    65.1    58.3  87.  89.  -21.3
  172.042    48.0    47.7    42.2  88.  88.  -17.1
  172.049    38.1    38.5    33.6  88.  87.  -14.0
  172.056    33.1    33.4    29.1  88.  87.  -15.1
  172.063    30.9    31.0    27.0  87.  87.  -14.6
  172.069    29.2    29.3    25.4  87.  87.  -13.2
  172.076    26.4    26.6    23.2  88.  87.  -13.5
  172.083    21.6    22.0    18.2  84.  83.  -22.3
  172.090    21.5    22.2    18.3  85.  82.  -23.9
  172.097    21.5    22.0    19.0  88.  86.  -17.7
  172.125    20.0    20.2    17.5  87.  86.  -13.3
  172.132    18.3    18.8    16.3  89.  87.  -13.3
  172.139    18.3    18.7    16.3  89.  87.  -14.5
  172.146    19.2    19.5    16.9  88.  87.  -13.1
  172.153    18.8    19.0    16.5  88.  87.  -12.7
  172.160    19.3    19.5    16.8  87.  86.  -13.5
  172.167    20.7    21.0    18.2  88.  87.  -18.3
  172.174    23.9    24.2    21.0  88.  86.  -24.8
  172.181    25.6    26.0    22.5  88.  86.  -22.9
  172.188    26.6    26.9    23.3  88.  87.  -23.4
  172.194    29.0    29.4    25.3  87.  86.  -23.9
  172.201    32.2    32.5    28.0  87.  86.  -18.0
  172.208    31.2    31.6    27.2  87.  86.  -15.0
  172.215    31.6    31.8    27.5  87.  87.  -17.4
  172.222    35.1    35.3    30.5  87.  87.  -14.8
  172.229    38.8    39.0    33.5  86.  86.  -17.1
  172.236    43.9    44.1    37.9  86.  86.  -19.4
  172.243    51.8    52.1    44.7  86.  86.  -19.9
  172.250    56.4    56.9    48.8  87.  86.  -14.5
  172.257    54.9    55.6    47.9  87.  86.  -22.7
  172.264    70.9    71.1    60.7  86.  85.  -23.7
  172.271    76.4    76.3    65.1  85.  85.  -18.1
  172.278    90.9    91.1    77.7  85.  85.  -18.2
  172.285   101.4   101.9    87.0  86.  85.  -11.6
  172.292   102.5   102.5    87.7  86.  86.   -9.7
  172.299   103.6   103.5    88.4  85.  85.  -10.4
  172.306   101.8   101.9    87.2  86.  86.  -14.0
  172.313    98.8    99.0    85.2  86.  86.  -21.4
  172.319   122.4   121.5   103.8  85.  85.  -15.7
  172.326   131.4   130.4   111.9  85.  86.   -7.0
  172.333   172.2   170.9   146.2  85.  86.   -8.0
  172.340    98.9    99.0    84.9  86.  86.  -30.2
  172.347   133.3   131.7   113.2  85.  86.  -24.9
  172.354   237.8   232.7   200.3  84.  86.  -12.9
  172.361   228.1   223.5   191.9  84.  86.   13.8
  172.368   168.1   165.5   143.5  85.  87.    8.3
  172.375   174.2   171.5   150.2  86.  88.    7.7
  172.382   213.1   209.3   182.6  86.  87.    9.9
  172.389   266.8   262.3   227.9  85.  87.    6.1
  172.396   399.6   394.1   341.5  85.  87.   18.3
  172.403   421.1   415.7   359.4  85.  86.   19.2
  172.410   443.7   436.9   378.9  85.  87.   16.5
  172.417   601.7   591.0   513.3  85.  87.   34.8
  172.424   513.8   503.6   438.8  85.  87.    2.0
  172.431   466.6   476.0   412.8  88.  87.   -7.2
  172.438   497.7   462.2   418.1  84.  90.   -3.8
  172.444   514.6   499.7   429.1  83.  86.    -.1
  172.451   535.9   519.5   444.0  83.  85.    3.6
  172.458   523.3   506.4   432.0  83.  85.    2.4
  172.465   562.6   543.2   458.6  82.  84.   16.2
  172.472   548.8   530.6   448.4  82.  84.   18.7
  172.479   486.0   470.0   397.0  82.  84.    5.3
  172.486   277.1   268.7   227.9  82.  85.  -26.9
  172.493   497.7   483.4   406.6  82.  84.   34.6
  172.500   634.3   615.5   520.2  82.  85.   46.6
  172.507   658.4   635.1   536.0  81.  84.   32.7
  172.514   521.5   505.0   424.5  81.  84.   10.6
  172.521   648.3   625.3   525.0  81.  84.   34.1
  172.528   680.0   652.5   545.7  80.  84.   35.0
  172.535   699.1   669.9   559.2  80.  83.   38.7
  172.542   707.0   676.6   563.9  80.  83.   39.9
  172.549   715.7   683.6   568.9  79.  83.   41.4
  172.556   725.2   691.0   574.7  79.  83.   42.7
  172.563   734.9   699.2   580.4  79.  83.   44.5
  172.569   742.3   705.8   584.4  79.  83.   46.5
  172.576   748.6   711.9   587.5  78.  83.   48.4
  172.583   755.0   719.0   591.1  78.  82.   49.5
  172.590   760.3   724.4   592.4  78.  82.   50.5
  172.597   764.6   729.3   593.8  78.  81.   51.5
  172.604   768.9   733.2   594.1  77.  81.   52.4
  172.611   773.1   737.5   595.4  77.  81.   52.3
  172.618   776.3   740.7   597.3  77.  81.   52.4
  172.625   778.4   742.3   597.5  77.  80.   52.8
  172.632   778.4   742.3   596.8  77.  80.   53.2
  172.639   778.4   742.3   595.6  77.  80.   53.7
  172.646   777.4   740.5   593.5  76.  80.   55.1
  172.653   774.2   737.7   590.7  76.  80.   55.6
  172.660   768.9   733.2   586.6  76.  80.   55.1
  172.667   767.8   731.3   585.6  76.  80.   53.8
  172.674   748.6   727.6   565.4  76.  78.   65.1
  172.681   559.2   498.3   444.4  79.  89.  239.5
  172.688   736.5   701.3   532.0  72.  76.  115.3
  172.694   746.5   712.1   537.4  72.  75.   94.6
  172.701   744.2   710.3   534.7  72.  75.   93.4
  172.708   749.7   716.0   540.3  72.  75.   93.4
  172.715   610.4   581.4   496.7  81.  85.  142.0
  172.722   696.1   664.6   538.9  77.  81.   82.9
  172.729   708.4   677.0   553.0  78.  82.   32.2
  172.736   696.3   665.0   543.7  78.  82.   29.0
  172.743   684.8   653.3   534.7  78.  82.   26.3
  172.750   672.8   640.8   524.7  78.  82.   24.2
  172.757   654.0   622.2   510.5  78.  82.   20.1
  172.764   657.0   625.6   513.4  78.  82.   19.0
  172.771   575.9   548.0   451.1  78.  82.    5.4
  172.778   639.8   608.3   499.4  78.  82.   18.1
  172.785   606.5   576.5   474.3  78.  82.   12.0
  172.792   598.6   570.2   469.1  78.  82.    9.7
